Generation number	Allele number	Frequency	Activity
3840	-3	0.717068	0.222172
3840	4	1.0005	0.0514463
3850	-3	0.716331	0.222055
3850	4	1.0005	0.0478112
3860	-3	0.715845	0.222455
3860	4	1.0005	0.0447813
3870	-3	0.7151	0.223342
3870	4	1.0005	0.0421538
3880	-3	0.714659	0.222492
3880	4	1.0005	0.03921
3890	-3	0.715955	0.222784
3890	4	1.0005	0.0366487
3900	-3	0.717695	0.221824
3900	4	0.9995	0.0348225
3900	7	0.0010005	1
3910	-3	0.717106	0.22123
3910	4	0.987494	0.0331687
3910	7	0.0130065	0.999178
3920	-3	0.713631	0.222583
3920	4	0.823912	0.0318937
3920	7	0.176588	0.99815
3930	-3	0.710086	0.219951
3930	4	0.454227	0.0318875
3930	7	0.546273	0.997349
3940	-3	0.709734	0.219651
3940	4	0.301151	0.0316437
3940	7	0.69935	0.996429
3950	-3	0.708773	0.21874
3950	4	0.192596	0.0316825
3950	7	0.807904	0.995376
3960	-3	0.706433	0.219596
3960	4	0.111556	0.0317687
3960	7	0.888944	0.994329
3970	-3	0.706378	0.218956
3970	4	0.068034	0.0316287
3970	7	0.932466	0.993126
3980	-3	0.706793	0.21478
3980	4	0.0685343	0.0315287
3980	7	0.931966	0.99158
3990	-3	0.706555	0.212299
3990	4	0.0530265	0.0312687
3990	7	0.947474	0.990646
4000	-3	0.705686	0.213224
4000	4	0.0435218	0.0313288
4000	7	0.956978	0.989386
4010	-3	0.705084	0.214397
4010	4	0.0510255	0.0312613
4010	7	0.949475	0.988306
4020	-3	0.70671	0.213817
4020	4	0.0730365	0.0308812
4020	7	0.927464	0.986956
4030	-3	0.705579	0.215604
4030	4	0.0785393	0.0306525
4030	7	0.921961	0.985935
4040	-3	0.704126	0.217316
4040	4	0.06003	0.03072
4040	7	0.94047	0.985814
4050	-3	0.700854	0.217578
4050	4	0.0425213	0.0302425
4050	7	0.957979	0.984165
4060	-3	0.701719	0.217669
4060	4	0.052026	0.0302125
4060	7	0.948474	0.983384
4070	-3	0.70122	0.215446
4070	4	0.062031	0.0304937
4070	7	0.938469	0.981169
4080	-3	0.6981	0.215749
4080	4	0.0545273	0.03016
4080	7	0.945973	0.979848
4090	-3	0.696999	0.215955
4090	4	0.046023	0.0303512
4090	7	0.954477	0.978025
4100	-3	0.698934	0.215802
4100	4	0.0595298	0.0303463
4100	7	0.94097	0.976984
4110	-3	0.697846	0.216123
4110	4	0.046023	0.030095
4110	7	0.954477	0.975985
4120	-3	0.697594	0.215252
4120	4	0.0305153	0.030305
4120	7	0.969985	0.974621
4130	-3	0.698148	0.21324
4130	4	0.04002	0.0303937
4130	7	0.96048	0.972621
4140	-3	0.698767	0.210788
4140	4	0.026013	0.0298113
4140	7	0.974487	0.970279
4150	-3	0.700045	0.209423
4150	4	0.0185093	0.0299625
4150	7	0.981991	0.967979
4160	-3	0.698959	0.209725
4160	4	0.0110055	0.03019
4160	7	0.989495	0.96695
4170	-3	0.699301	0.209505
4170	4	0.0115058	0.03011
4170	7	0.988994	0.964948
4180	-3	0.698514	0.210261
4180	4	0.014007	0.0301225
4180	7	0.986493	0.962325
4190	-3	0.696562	0.214245
4190	4	0.024012	0.0299813
4190	7	0.976488	0.960896
4200	-3	0.698278	0.212796
4200	4	0.0235118	0.0301437
4200	7	0.976988	0.95848
4210	-3	0.697596	0.21396
4210	4	0.0255128	0.02968
4210	7	0.974987	0.955515
4220	-3	0.699074	0.214622
4220	4	0.0285143	0.0295388
4220	7	0.971986	0.952508
4230	-3	0.698193	0.214749
4230	4	0.0365183	0.0293512
4230	7	0.963982	0.950838
4240	-3	0.697585	0.215444
4240	4	0.0225113	0.0289887
4240	7	0.977989	0.947559
4250	-3	0.694856	0.216157
4250	4	0.0115058	0.0289025
4250	7	0.988994	0.944443
4260	-3	0.694193	0.215403
4260	4	0.00150075	0.0289738
4260	7	0.998999	0.942578
4270	-3	0.69248	0.215641
4270	4	0.00950475	0.0290425
4270	7	0.990995	0.940884
4280	-3	0.692088	0.216697
4280	4	0.00750375	0.0289237
4280	7	0.992996	0.937551
4290	-3	0.693276	0.216565
4290	4	0.006003	0.0288825
4290	7	0.994497	0.934781
4300	-3	0.693584	0.21653
4300	4	0.0010005	0.0287188
4300	7	0.9995	0.932764
4310	-3	0.693565	0.217115
4310	4	0.00250125	0.0289125
4310	7	0.997999	0.929813
4320	-3	0.692284	0.217953
4320	4	0.0030015	0.0288087
4320	7	0.997499	0.927541
4330	-3	0.689724	0.218171
4330	7	1.0005	0.925125
4340	-3	0.688279	0.219636
4340	7	1.0005	0.922787
