Generation number,Total number of allele,Diversity,Activity,Time,Fertility rate,2 DSB on one site rate,No DSB rate,No symmetrical sites (binding + DSB) rate,,"0,806233774999999"
0,1,1,"0,999889","1,5091","0,952381","0,0395238","0,00190476","0,00619048",,
10,1,1,"0,998883","1,56939","0,946522","0,04354","0,00283956","0,00709891",,
20,1,1,"0,997725","1,58245","0,951928","0,0414089","0,00237982","0,00428367",,
30,1,1,"0,99643","1,55468","0,949668","0,0417854","0,002849","0,00569801",,
40,1,1,"0,995088","1,55165","0,954654","0,0348449","0,00238663","0,00811456",,
50,1,1,"0,9942","1,55712","0,946522","0,04354","0,00283956","0,00709891",,
60,1,1,"0,992946","1,56145","0,947867","0,0412322","0,00236967","0,00853081",,
70,1,1,"0,992315","1,55855","0,94518","0,0420605","0,00189036","0,0108696",,
80,1,1,"0,991194","1,54211","0,957396","0,0325515","0,00191479","0,00813787",,
90,1,1,"0,989751","1,55128","0,949668","0,0394112","0,0042735","0,00664767",,
100,1,1,"0,989105","1,55121","0,949217","0,0389179","0,00332226","0,00854295",,
110,1,1,"0,987148","1,5452","0,954654","0,0338902","0,00334129","0,00811456",,
120,1,1,"0,985729","1,54886","0,951928","0,0352213","0,00380771","0,00904331",,
130,1,1,"0,98396","1,55296","0,944287","0,0439093","0,00424929","0,0075543",,
140,1,1,"0,982403","1,55302","0,943396","0,0419811","0,00330189","0,0113208",,
150,1,1,"0,981274","1,55423","0,946522","0,0411737","0,00331283","0,00899195",,
160,1,1,"0,97949","1,55374","0,94697","0,0440341","0,00142045","0,00757576",,
170,1,1,"0,978699","1,53562","0,957396","0,0359023","0,00143609","0,00526568",,
180,1,1,"0,976771","1,54473","0,94697","0,0402462","0,00236742","0,0104167",,
190,1,1,"0,975231","1,54097","0,947867","0,0383886","0,0028436","0,0109005",,
200,1,1,"0,974093","1,54365","0,946522","0,0440133","0,000946522","0,00851869",,
210,1,1,"0,972643","1,55209","0,938527","0,0469263","0,00234632","0,0122008",,
220,1,1,"0,970828","1,53452","0,949217","0,0427148","0,00237304","0,0056953",,
230,1,1,"0,968586","1,52836","0,949668","0,0379867","0,00332384","0,00902184",,
240,1,1,"0,968066","1,53379","0,942063","0,0423928","0,00235516","0,0131889",,
250,1,1,"0,965224","1,52133","0,951475","0,0390105","0,00285442","0,00666032",,
260,1,1,"0,963283","1,5222","0,946522","0,0392806","0,00331283","0,010885",,
270,1,1,"0,96146","1,51982","0,948767","0,0379507","0,00332068","0,00996205",,
280,1,1,"0,958898","1,5178","0,948317","0,0436226","0,00189663","0,00616406",,
290,1,1,"0,956168","1,5136","0,949217","0,0398671","0,00284765","0,00806834",,
300,1,1,"0,955409","1,52494","0,940734","0,0465663","0,00188147","0,0108184",,
310,1,1,"0,952214","1,51621","0,942951","0,0414899","0,00235738","0,0132013",,
320,1,1,"0,949289","1,55604","0,93633","0,0472846","0,00187266","0,0145131",,
330,1,1,"0,946077","1,51191","0,951928","0,0356973","0,000951928","0,0114231",,
340,1,1,"0,945128","1,50457","0,944287","0,0443815","0,00188857","0,00944287",,
350,1,1,"0,943085","1,49951","0,953289","0,0386082","0,00285987","0,00524309",,
360,1,1,"0,941905","1,52413","0,942951","0,0447902","0,00282885","0,00942951",,
370,1,1,"0,940235","1,52128","0,95057","0,0356464","0,00285171","0,0109316",,
380,1,1,"0,937443","1,50019","0,943841","0,0457763","0,00141576","0,00896649",,
390,1,1,"0,935315","1,49286","0,948767","0,0398482","0,000474383","0,0109108",,
400,1,1,"0,933256","1,50199","0,94518","0,044896","0,00236295","0,00756144",,
410,1,1,"0,930255","1,49218","0,945626","0,0434988","0,000945626","0,00992908",,
420,1,1,"0,927803","1,50488","0,946522","0,0421202","0,00189304","0,00946522",,
430,1,1,"0,924368","1,48947","0,942063","0,0428639","0,00376825","0,0113048",,
440,1,1,"0,921643","1,49157","0,943841","0,0377537","0,00613497","0,0122699",,
450,1,1,"0,920891","1,48547","0,947418","0,0364756","0,00189484","0,0142113",,
460,1,1,"0,917415","1,48249","0,945626","0,0449173","0,00378251","0,00567376",,
470,1,1,"0,913711","1,50675","0,947867","0,0336493","0,00331754","0,0151659",,
480,1,1,"0,9099","1,47953","0,940734","0,0432738","0,00188147","0,014111",,
490,1,1,"0,90621","1,48109","0,936768","0,0449649","0,0028103","0,0154567",,
500,2,"1,00301","0,903545","1,49157","0,934143","0,0471742","0,00607193","0,0126109",,
510,2,"1,00301","0,901232","1,4885","0,937207","0,0421743","0,00374883","0,0168697",,
520,2,"1,00502","0,896949","1,47271","0,940291","0,0376117","0,00329102","0,0188058",,
530,2,"1,01208","0,893679","1,46702","0,94162","0,0433145","0,00094162","0,0141243",,
540,2,"1,01411","0,890112","1,50167","0,926784","0,0514365","0,00231696","0,0194625",,
550,2,"1,001","0,885784","1,46046","0,935016","0,0476858","0,00187003","0,0154278",,
560,1,1,"0,882961","1,45035","0,93985","0,0427632","0,00281955","0,0145677",,
570,1,1,"0,878529","1,46509","0,931099","0,0502793","0,00558659","0,0130354",,
580,1,1,"0,874175","1,43271","0,946074","0,0373699","0,00189215","0,0146641",,
590,1,1,"0,871076","1,46291","0,944733","0,0387341","0,0042513","0,0122815",,
600,1,1,"0,866238","1,4509","0,937647","0,0473511","0,00328176","0,0117206",,
610,1,1,"0,862973","1,46184","0,929368","0,0483271","0,00464684","0,017658",,
620,1,1,"0,858179","1,44121","0,941176","0,0456471","0,00329412","0,00988235",,
630,1,1,"0,854126","1,4391","0,941176","0,0390588","0,00235294","0,0174118",,
640,1,1,"0,850033","1,45767","0,928936","0,0543428","0,00464468","0,0120762",,
650,1,1,"0,845891","1,43006","0,935454","0,0397568","0,00327409","0,0215154",,
660,1,1,"0,840036","1,40898","0,936768","0,04637","0,0028103","0,0140515",,
670,1,1,"0,83631","1,43136","0,933271","0,0461969","0,00139991","0,0191321",,
680,1,1,"0,832411","1,40613","0,935016","0,0448808","0,00280505","0,0172978",,
690,1,1,"0,828888","1,40998","0,93633","0,048221","0,00327715","0,0121723",,
700,1,1,"0,824196","1,40179","0,934143","0,0476413","0,00373657","0,0144792",,
710,1,1,"0,820481","1,39695","0,924214","0,0508318","0,00462107","0,0203327",,
720,1,1,"0,815641","1,41301","0,930665","0,0525826","0,00325733","0,0134946",,
730,1,1,"0,808859","1,37996","0,939408","0,0427431","0,00328793","0,0145608",,
740,1,1,"0,80397","1,3968","0,929368","0,0506506","0,00325279","0,0167286",,
750,1,1,"0,79973","1,41793","0,922935","0,0535302","0,00369174","0,0198431",,
760,1,1,"0,792828","1,37825","0,923788","0,0461894","0,00461894","0,0254042",,
770,1,1,"0,787892","1,3646","0,930233","0,0483721","0,00372093","0,0176744",,
780,1,1,"0,783153","1,36489","0,924214","0,0485213","0,00277264","0,0244917",,
790,1,1,"0,777824","1,34921","0,925497","0,0476631","0,00323924","0,0236002",,
800,1,1,"0,772165","1,32752","0,933271","0,0471302","0,00279981","0,0167989",,
810,1,1,"0,767783","1,33795","0,932836","0,0447761","0,00233209","0,020056",,
820,1,1,"0,763279","1,35462","0,91954","0,0533333","0,00413793","0,0229885",,
830,1,1,"0,757306","1,33186","0,91954","0,0533333","0,00229885","0,0248276",,
840,1,1,"0,750615","1,29901","0,928505","0,049675","0,00278552","0,0190344",,
850,1,1,"0,745805","1,3038","0,92081","0,0543278","0,00230203","0,0225599",,
860,1,1,"0,739278","1,28661","0,917852","0,0546122","0,00275356","0,024782",,
870,1,1,"0,733113","1,26716","0,924642","0,0517799","0,00184928","0,0217291",,
880,1,1,"0,729026","1,28457","0,917852","0,0578247","0,00229463","0,0220285",,
890,1,1,"0,721772","1,25987","0,91659","0,0572869","0,00229148","0,0238313",,
900,1,1,"0,714559","1,27103","0,914495","0,0562414","0,00137174","0,0278921",,
910,1,1,"0,70975","1,25524","0,929368","0,0469331","0,000929368","0,0227695",,
920,1,1,"0,704728","1,2357","0,926355","0,0486336","0,00138953","0,023622",,
930,1,1,"0,697896","1,2136","0,922935","0,0539917","0,00323027","0,0198431",,
940,1,1,"0,692571","1,21495","0,915332","0,0512586","0,00183066","0,0315789",,
950,1,1,"0,685276","1,21655","0,918695","0,0505282","0,00321543","0,0275609",,
960,1,1,"0,678402","1,20893","0,917431","0,0536697","0,00412844","0,0247706",,
970,1,1,"0,672099","1,19461","0,928505","0,045961","0,00232126","0,0232126",,
980,1,1,"0,662953","1,18645","0,914077","0,0557587","0,000914077","0,0292505",,
990,1,1,"0,657214","1,19694","0,899685","0,062978","0,00269906","0,0346379",,
1000,1,1,"0,650348","1,18369","0,907853","0,0576487","0,00272356","0,0317749",,
1010,1,1,"0,64366","1,17048","0,909091","0,0636364","0,00136364","0,0259091",,
1020,1,1,"0,637202","1,15252","0,909504","0,0609368","0,00136426","0,0281946",,
1030,1,1,"0,629196","1,16087","0,894055","0,0666071","0,00312919","0,0362092",,
1040,1,1,"0,622811","1,15952","0,894055","0,0643719","0,00268216","0,0388914",,
1050,1,1,"0,616811","1,13746","0,915751","0,0521978","0,0018315","0,0302198",,
1060,1,1,"0,60974","1,12803","0,910332","0,0573509","0,002731","0,0295858",,
1070,1,1,"0,603651","1,14133","0,901307","0,0576836","0,00180261","0,0392068",,
1080,1,1,"0,594775","1,12569","0,893655","0,06479","0,00268097","0,038874",,
1090,1,1,"0,585889","1,09618","0,90009","0,0670567","0,00315032","0,029703",,
1100,1,1,"0,577296","1,08477","0,909918","0,0532302","0,00272975","0,0341219",,
1110,1,1,"0,569064","1,09196","0,892459","0,0664882","0,00267738","0,0383757",,
1120,1,1,"0,562381","1,06514","0,90009","0,0670567","0,00270027","0,030153",,
1130,1,1,"0,552736","1,07461","0,890076","0,0654206","0,00400534","0,0404984",,
1140,1,1,"0,548324","1,05096","0,900495","0,0634849","0,00180099","0,0342188",,
1150,2,"1,00804","0,543426","1,06342","0,883783","0,0676094","0,00265135","0,0459567",,
1160,1,1,"0,535684","1,05315","0,891663","0,0650914","0,00401248","0,0392332",,
1170,1,1,"0,528145","1,04036","0,885347","0,0725985","0,00132802","0,040726",,
1180,1,1,"0,519805","1,02341","0,880282","0,0779049","0,0022007","0,0396127",,
1190,1,1,"0,512019","1,00551","0,883392","0,0759717","0,000883392","0,0397527",,
1200,1,1,"0,504935","0,98899","0,884173","0,0751547","0,00353669","0,0371353",,
1210,1,1,"0,497338","0,968139","0,886918","0,0731707","0,00177384","0,0381375",,
1220,1,1,"0,490464","0,97761","0,887311","0,0700976","0,00443656","0,0381544",,
1230,1,1,"0,484039","0,993193","0,868432","0,0820669","0,00347373","0,0460269",,
1240,1,1,"0,476891","0,962719","0,88574","0,0677591","0,00310009","0,0434012",,
1250,1,1,"0,468055","0,942186","0,87604","0,0797197","0,00262812","0,0416119",,
1260,1,1,"0,459455","0,940952","0,87604","0,0801577","0,00306614","0,0407359",,
1270,1,1,"0,452282","0,930213","0,87146","0,0740741","0,00392157","0,0505447",,
1280,1,1,"0,44398","0,922979","0,86881","0,0812337","0,00390964","0,0460469",,
1290,1,1,"0,43594","0,898739","0,87222","0,0841692","0,00130833","0,0423027",,
1300,1,1,"0,428979","0,896373","0,8726","0,0776614","0,0021815","0,0475567",,
1310,1,1,"0,424461","0,908309","0,847099","0,0931809","0,00296485","0,0567556",,
1320,1,1,"0,415101","0,879763","0,858369","0,0871245","0,00214592","0,0523605",,
1330,1,1,"0,407974","0,874643","0,851426","0,0923797","0,000851426","0,0553427",,
1340,1,1,"0,402278","0,859751","0,844951","0,104774","0,00295733","0,0473173",,
1350,1,1,"0,394566","0,845315","0,855432","0,0906758","0,00384944","0,0500428",,
1360,1,1,"0,385924","0,832426","0,840336","0,104202","0,00252101","0,0529412",,
1370,1,1,"0,377386","0,809637","0,861698","0,0930633","0,0017234","0,0435157",,
1380,1,1,"0,370659","0,807742","0,852878","0,0895522","0,0021322","0,0554371",,
1390,1,1,"0,363756","0,807083","0,839278","0,0986152","0,00419639","0,0579102",,
1400,1,1,"0,356585","0,812635","0,846382","0,0952179","0,00169276","0,0567076",,
1410,1,1,"0,34872","0,79997","0,827815","0,109272",0,"0,0629139",,
1420,1,1,"0,340382","0,791971","0,828157","0,110559","0,00248447","0,0587992",,
1430,1,1,"0,333007","0,771299","0,831255","0,101829","0,00166251","0,0652535",,
1440,1,1,"0,32574","0,78956","0,814001","0,115181","0,002035","0,0687831",,
1450,1,1,"0,316468","0,766364","0,81367","0,116355","0,00081367","0,0691619",,
1460,1,1,"0,308112","0,764298","0,801925","0,126303","0,00280674","0,0689655",,
1470,1,1,"0,298726","0,737762","0,814001","0,10582","0,001628","0,0785511",,
1480,1,1,"0,288714","0,734762","0,8","0,1236","0,002","0,0744",,
1490,1,1,"0,278284","0,740393","0,785238","0,133883","0,00274833","0,0781311",,
1500,1,1,"0,268439","0,733547","0,772798","0,139104","0,00193199","0,0861669",,
1510,1,1,"0,259916","0,738866","0,768049","0,139401","0,00192012","0,0906298",,
1520,1,1,"0,251378","0,788869","0,768049","0,135945","0,0015361","0,09447",,
1530,1,1,"0,242725","0,709306","0,754148","0,145173","0,000754148","0,0999246",,
1540,1,1,"0,236921","0,701849","0,742942","0,150446","0,00111441","0,105498",,
1550,1,1,"0,228551","0,692056","0,735565","0,148216","0,00147113","0,114748",,
1560,1,1,"0,221394","0,684515","0,725953","0,151724","0,00254083","0,119782",,
1570,1,1,"0,214082","0,674635","0,721761","0,161314","0,00288704","0,114038",,
1580,1,1,"0,205904","0,680722","0,695652","0,172522","0,0013913","0,130435",,
1590,1,1,"0,198785","0,688697","0,68306","0,17862","0,00204918","0,13627",,
1600,1,1,"0,18896","0,68594","0,662471","0,193442","0,00198741","0,1421",,
1610,1,1,"0,182436","0,674996","0,660502","0,202774","0,00198151","0,134742",,
1620,1,1,"0,175312","0,690201","0,632311","0,20392","0,00379387","0,159975",,
1630,1,1,"0,167307","0,673163","0,628536","0,212759","0,00157134","0,157134",,
1640,1,1,"0,1616","0,665534","0,627353","0,218632","0,000627353","0,153388",,
1650,1,1,"0,154381","0,671419","0,607533","0,24757","0,00243013","0,142467",,
1660,1,1,"0,148049","0,665374","0,5997","0,253073","0,0011994","0,146027",,
1670,1,1,"0,141409","0,670102","0,581058","0,265543","0,00174317","0,151656",,
1680,1,1,"0,13511","0,676558","0,569963","0,270447","0,00142491","0,158165",,
1690,1,1,"0,12835","0,686511","0,547795","0,284853","0,00109559","0,166256",,
1700,1,1,"0,124044","0,697205","0,527426","0,294568","0,000527426","0,177479",,
1710,1,1,"0,119406","0,727399","0,503525","0,313948","0,00100705","0,181521",,
1720,1,1,"0,114854","0,723839","0,492611","0,328079","0,00123153","0,178079",,
1730,1,1,"0,109245","0,734539","0,476758","0,334446","0,000476758","0,188319",,
1740,1,1,"0,105768","0,753701","0,450552","0,360667","0,000450552","0,188331",,
1750,1,1,"0,102251","0,802816","0,418323","0,370215","0,000836645","0,210625",,
1760,1,1,"0,099035","0,761625","0,440626","0,349196","0,000881251","0,209297",,
1770,1,1,"0,095285","0,814579","0,401929","0,374397","0,000602894","0,223071",,
1780,1,1,"0,091385","0,847467","0,380156","0,403916","0,000570234","0,215358",,
1790,1,1,"0,086685","0,876888","0,36062","0,41886",0,"0,220519",,
1800,1,1,"0,0835738","0,893928","0,345006","0,44247","0,000345006","0,212179",,
1810,1,1,"0,0809613","0,921078","0,326477","0,459027","0,000326477","0,214169",,
1820,1,1,"0,07908","0,921087","0,327011","0,459124","0,000327011","0,213538",,
1830,1,1,"0,0758075","1,0178","0,284374","0,497654","0,000284374","0,217688",,
1840,1,1,"0,0737675","1,03983","0,282287","0,504869",0,"0,212844",,
1850,1,1,"0,071505","1,07515","0,267201","0,526787","0,000534402","0,205478",,
1860,1,1,"0,0697337","1,08279","0,263123","0,53493","0,000263123","0,201684",,
1870,1,1,"0,0682688","1,16417","0,243427","0,558423",0,"0,19815",,
1880,1,1,"0,0676713","1,15033","0,24322","0,553934",0,"0,202846",,
1890,1,1,"0,0664162","1,17735","0,236546","0,56298","0,00035482","0,200118",,
1900,1,1,"0,0653237","1,15345","0,237276","0,572073","0,000118638","0,190533",,
1910,1,1,"0,0642912","1,21189","0,226655","0,584316","0,000226655","0,188803",,
1920,1,1,"0,0639987","1,2031","0,226116","0,576936","0,000113058","0,196834",,
1930,1,1,"0,0626238","1,27514","0,21263","0,599936",0,"0,187434",,
1940,1,1,"0,0608512","1,32603","0,198768","0,608428","0,000198768","0,192606",,
1950,1,1,"0,0607738","1,2745","0,208681","0,604862","0,000313022","0,186144",,
1960,1,1,"0,0599838","1,34804","0,197316","0,618193","9,86582E-05","0,184392",,
1970,1,1,"0,0588325","1,30848","0,201066","0,619584",0,"0,179351",,
1980,1,1,"0,0582662","1,31621","0,198511","0,625409","0,000297767","0,175782",,
1990,1,1,"0,0578725","1,32276","0,199243","0,626021",0,"0,174736",,
2000,1,1,"0,0570938","1,39451","0,189215","0,63983","0,000283822","0,170672",,
2010,1,1,"0,0569013","1,34754","0,192068","0,637472","0,000576203","0,169884",,
2020,1,1,"0,0559938","1,42683","0,181324","0,64796","0,000181324","0,170535",,
2030,1,1,"0,0555462","1,43476","0,181159","0,651268",0,"0,167572",,
2040,1,1,"0,0557337","1,41669","0,182482","0,645803","9,12409E-05","0,171624",,
2050,1,1,"0,0552088","1,39547","0,184179","0,644074",0,"0,171747",,
2060,1,1,"0,0544675","1,3729","0,186881","0,642403","9,34405E-05","0,170622",,
2070,1,1,"0,0546312","1,37088","0,188947","0,643174",0,"0,167879",,
2080,1,1,"0,0549012","1,36476","0,193087","0,640182","0,000289631","0,166441",,
2090,1,1,"0,0548413","1,4229","0,180717","0,654468","0,000361435","0,164453",,
2100,1,1,"0,0553025","1,39197","0,18767","0,640987",0,"0,171343",,
2110,1,1,"0,055165","1,34009","0,193836","0,637624","0,000193836","0,168347",,
2120,1,1,"0,05546","1,32919","0,192994","0,642092",0,"0,164914",,
2130,1,1,"0,0559","1,35134","0,191004","0,646834","9,55019E-05","0,162067",,
2140,1,1,"0,0548313","1,38319","0,186272","0,653162","9,31359E-05","0,160473",,
2150,1,1,"0,0545637","1,38093","0,185065","0,655779","9,25326E-05","0,159064",,
2160,1,1,"0,0543825","1,3959","0,182382","0,655754",0,"0,161864",,
2170,1,1,"0,0544663","1,39536","0,182632","0,655922",0,"0,161446",,
2180,1,1,"0,0547125","1,38273","0,186567","0,652799","9,32836E-05","0,160541",,
2190,1,1,"0,0545762","1,43869","0,17811","0,662748","0,00017811","0,158963",,
2200,2,"1,6907","0,729264","1,58839","0,859476","0,104426","0,00300817","0,0330898",,
2210,2,"1,20541","0,909681","1,58341","0,932401","0,0545455","0,002331","0,0107226",,
2220,2,"1,09845","0,953162","1,60011","0,948767","0,0441176","0,00189753","0,00521822",,
2230,2,"1,06714","0,96591","1,6282","0,938086","0,0525328","0,00281426","0,0065666",,
2240,2,"1,07462","0,961685","1,58332","0,953289","0,0357483","0,00142993","0,00953289",,
2250,2,"1,01715","0,986308","1,58745","0,944733","0,0486538","0,00236183","0,0042513",,
2260,2,"1,01107","0,987871","1,57426","0,948317","0,0417259","0,00189663","0,00806069",,
2270,2,"1,00401","0,989573","1,5755","0,946074","0,0477767","0,00141911","0,00473037",,
2280,2,"1,001","0,989415","1,5834","0,95511","0,0358166","0,00286533","0,00620821",,
2290,2,"1,00301","0,986932","1,57237","0,945626","0,0420804","0,00378251","0,00851064",,
2300,1,"0,999","0,986638","1,61039","0,956023","0,0353728","0,000956023","0,00764818",,
2310,1,"0,999","0,98515","1,5828","0,943396","0,0438679","0,00283019","0,00990566",,
2320,1,"0,999","0,983791","1,58885","0,947867","0,0440758","0,0028436","0,00521327",,
2330,1,"0,999","0,982409","1,58625","0,94697","0,0421402","0,00284091","0,00804924",,
2340,1,"0,999","0,980361","1,55152","0,953289","0,0357483","0,000953289","0,0100095",,
2350,1,"0,999","0,978108","1,57727","0,942951","0,0452617","0,00377181","0,00801509",,
2360,1,"0,999","0,97666","1,56956","0,945626","0,043026","0,00236407","0,00898345",,
2370,1,"0,999","0,97513","1,57347","0,93985","0,0465226","0,0037594","0,00986842",,
2380,1,"0,999","0,973506","1,5367","0,951475","0,038059","0,00142721","0,00903901",,
2390,1,"0,999","0,971349","1,55235","0,951928","0,0361733","0,00333175","0,00856735",,
2400,1,"0,999","0,968836","1,56233","0,949217","0,0384433","0,00189843","0,0104414",,
2410,1,"0,999","0,96728","1,5481","0,950119","0,0418052","0,00190024","0,00617577",,
2420,1,"0,999","0,966268","1,55791","0,950119","0,0380048","0,00285036","0,00902613",,
2430,1,"0,999","0,964457","1,55209","0,952381","0,0380952","0,00190476","0,00761905",,
2440,1,"0,999","0,962611","1,5418","0,950119","0,0384798","0,00285036","0,00855107",,
2450,1,"0,999","0,959855","1,54386","0,946522","0,0421202","0,00283956","0,00851869",,
2460,1,"0,999","0,957869","1,5483","0,949668","0,0403609","0,00189934","0,00807217",,
2470,1,"0,999","0,956067","1,54949","0,949668","0,0384615","0,00332384","0,00854701",,
2480,1,"0,999","0,954662","1,55274","0,938086","0,0501876","0,00187617","0,00984991",,
2490,1,"0,999","0,951887","1,55973","0,942507","0,0405278","0,00235627","0,0146089",,
2500,1,"0,999","0,950018","1,53432","0,94518","0,0425331","0,00378072","0,00850662",,
2510,1,"0,999","0,948282","1,53493","0,946522","0,0392806","0,00331283","0,010885",,
2520,1,"0,999","0,946006","1,51573","0,952835","0,034302","0,00381134","0,00905193",,
2530,1,"0,999","0,943571","1,54195","0,942951","0,0443187","0,00330033","0,00942951",,
2540,1,"0,999","0,94209","1,51741","0,945626","0,0458629","0,000945626","0,00756501",,
2550,1,"0,999","0,938423","1,53432","0,95057","0,0346958","0,003327","0,0114068",,
2560,1,"0,999","0,936246","1,51357","0,944733","0,0415683","0,00330657","0,0103921",,
2570,1,"0,999","0,93264","1,52157","0,943841","0,0424729","0,00424729","0,00943841",,
2580,1,"0,999","0,929959","1,56951","0,946074","0,0392621","0,000946074","0,0137181",,
2590,1,"0,999","0,927317","1,52413","0,93985","0,0446429","0,0037594","0,0117481",,
2600,1,"0,999","0,923388","1,52267","0,943841","0,0443605","0,00188768","0,00991034",,
2610,1,"0,999","0,91914","1,52232","0,946522","0,0402272","0,000473261","0,012778",,
2620,1,"0,999","0,916818","1,52198","0,945626","0,0397163","0,00236407","0,0122931",,
2630,1,"0,999","0,913638","1,50329","0,94518","0,0411153","0,00236295","0,0113422",,
2640,1,"0,999","0,910489","1,49843","0,944733","0,0387341","0,00188947","0,0146434",,
2650,1,"0,999","0,907781","1,51383","0,941176","0,0470588",0,"0,0117647",,
2660,1,"0,999","0,904485","1,51046","0,937647","0,0440694","0,00281294","0,0154712",,
2670,1,"0,999","0,902995","1,48714","0,952835","0,0333492","0,00142925","0,0123869",,
2680,1,"0,999","0,899308","1,47909","0,951475","0,0342531","0,00190295","0,0123692",,
2690,1,"0,999","0,896772","1,51357","0,935016","0,0439458","0,00280505","0,0182328",,
2700,1,"0,999","0,894187","1,50201","0,942507","0,0433553","0,00424128","0,00989632",,
2710,1,"0,999","0,89018","1,49073","0,938086","0,0408068","0,0032833","0,0178236",,
2720,1,"0,999","0,885992","1,51463","0,932836","0,0508396","0,00233209","0,0139925",,
2730,1,"0,999","0,881408","1,47133","0,943396","0,0410377","0,00141509","0,0141509",,
2740,1,"0,999","0,877844","1,4845","0,935891","0,0477305","0,00233973","0,0140384",,
2750,1,"0,999","0,872461","1,48755","0,940734","0,0428034","0,00188147","0,0145814",,
2760,1,"0,999","0,869441","1,45784","0,944733","0,0387341","0,0028342","0,0136986",,
2770,1,"0,999","0,86596","1,46661","0,943396","0,0410377","0,00235849","0,0132075",,
2780,1,"0,999","0,862177","1,45451","0,942507","0,039114","0,00424128","0,0141376",,
2790,1,"0,999","0,857835","1,46145","0,94697","0,0355114","0,00189394","0,015625",,
2800,1,"0,999","0,853827","1,4442","0,943841","0,0410571","0,00188768","0,0132138",,
2810,1,"0,999","0,849826","1,48486","0,943841","0,0410571","0,00141576","0,0136857",,
2820,1,"0,999","0,843934","1,43635","0,948767","0,0379507","0,000474383","0,0128083",,
2830,1,"0,999","0,839835","1,46701","0,927644","0,0477737","0,00510204","0,0194805",,
2840,1,"0,999","0,83534","1,45509","0,930665","0,0507213","0,001396","0,0172173",,
2850,1,"0,999","0,830085","1,43482","0,930665","0,0493253","0,00232666","0,0176826",,
2860,1,"0,999","0,825795","1,42706","0,94162","0,0390772","0,00376648","0,0155367",,
2870,1,"0,999","0,818967","1,44774","0,933707","0,0448179","0,000933707","0,0205415",,
2880,1,"0,999","0,813822","1,4021","0,943841","0,0391694","0,00188768","0,0151015",,
2890,1,"0,999","0,809133","1,42988","0,93633","0,0449438","0,00374532","0,0149813",,
2900,1,"0,999","0,803338","1,42237","0,931099","0,047486","0,0018622","0,0195531",,
2910,1,"0,999","0,797811","1,39778","0,942507","0,0400566","0,00329877","0,0141376",,
2920,1,"0,999","0,793549","1,40349","0,935454","0,0449018","0,00187091","0,0177736",,
2930,1,"0,999","0,788085","1,38486","0,935891","0,0439869","0,00233973","0,0177819",,
2940,1,"0,999","0,783796","1,37064","0,938527","0,0441107","0,000938527","0,0164242",,
2950,1,"0,999","0,777618","1,38456","0,927214","0,0440427","0,00602689","0,0227167",,
2960,1,"0,999","0,769336","1,38265","0,926355","0,0518759","0,00138953","0,0203798",,
2970,1,"0,999","0,7642","1,35957","0,936768","0,0477752","0,000468384","0,0149883",,
2980,1,"0,999","0,758983","1,35328","0,938086","0,0403377","0,00187617","0,0196998",,
2990,1,"0,999","0,751925","1,35409","0,924642","0,0494683","0,00323625","0,0226537",,
3000,1,"0,999","0,743699","1,45183","0,922509","0,0516605","0,00322878","0,0226015",,
3010,1,"0,999","0,737524","1,30573","0,931099","0,038175","0,0027933","0,027933",,
3020,1,"0,999","0,73287","1,29338","0,927644","0,0487013","0,0041744","0,0194805",,
3030,1,"0,999","0,727589","1,29894","0,933271","0,0433971","0,00279981","0,020532",,
3040,2,"1,001","0,723815","1,2915","0,930665","0,0497906","0,000930665","0,0186133",,
3050,1,"0,999","0,718242","1,27873","0,923788","0,0498845","0,00461894","0,021709",,
3060,1,"0,999","0,711268","1,28381","0,921659","0,0571429","0,00138249","0,0198157",,
3070,1,"0,999","0,705339","1,23637","0,919963","0,0565777","0,00183993","0,0216191",,
3080,1,"0,999","0,700988","1,24257","0,927644","0,0459184","0,00139147","0,0250464",,
3090,1,"0,999","0,693586","1,25513","0,919963","0,048758","0,00321987","0,0280589",,
3100,1,"0,999","0,688073","1,21902","0,918695","0,052825","0,00183739","0,0266422",,
3110,1,"0,999","0,681171","1,21418","0,925497","0,0490514","0,00370199","0,0217492",,
3120,1,"0,999","0,675139","1,20327","0,923361","0,0535549","0,00184672","0,0212373",,
3130,1,"0,999","0,670124","1,21985","0,906618","0,0575703","0,00271985","0,0330916",,
3140,1,"0,999","0,665411","1,20223","0,924214","0,0485213","0,00138632","0,025878",,
3150,1,"0,999","0,659291","1,1868","0,914495","0,0525834","0,00274348","0,0301783",,
3160,1,"0,999","0,652721","1,18656","0,921234","0,0497467","0,00368494","0,0253339",,
3170,1,"0,999","0,646745","1,1755","0,917011","0,0563961","0,00229253","0,0243008",,
3180,1,"0,999","0,642335","1,17935","0,907853","0,0571947","0,00181571","0,0331366",,
3190,1,"0,999","0,63692","1,15114","0,919118","0,0528493","0,00183824","0,0261949",,
3200,1,"0,999","0,630413","1,16869","0,924214","0,0471349","0,00138632","0,0272643",,
3210,1,"0,999","0,624396","1,14614","0,913659","0,0566469","0,00228415","0,0274098",,
3220,1,"0,999","0,617049","1,13493","0,908265","0,0640327","0,0027248","0,0249773",,
3230,1,"0,999","0,609827","1,12689","0,915332","0,0553776","0,00320366","0,026087",,
3240,1,"0,999","0,603274","1,1344","0,904159","0,0669078","0,00271248","0,0262206",,
