Generation number	Total number of allele	Diversity	Activity	Time	Fertility rate	2 DSB on one site rate	No DSB rate	No symmetrical sites (binding + DSB) rate
1620	23	7.93585	0.948471	2.13713	0.951022	0.0242511	0.00285307	0.0218735
1630	28	7.32051	0.94711	2.14821	0.951928	0.0237982	0.000951928	0.0233222
1640	32	7.25151	0.947004	2.14553	0.956938	0.0186603	0.00191388	0.022488
1650	22	6.72187	0.946938	2.17359	0.948317	0.0222854	0.00284495	0.0265529
1660	20	7.85442	0.94814	2.18516	0.953743	0.0238436	0.00190749	0.0205055
1670	25	8.5287	0.950282	2.16445	0.946522	0.0317085	0.00141978	0.0203502
1680	26	8.38256	0.947463	2.15022	0.951022	0.022349	0.00523062	0.021398
1690	21	7.63301	0.950545	2.11344	0.953743	0.0181211	0.00238436	0.0257511
1700	23	7.75594	0.94878	2.19732	0.954654	0.0243437	0.00190931	0.0190931
1710	26	7.54318	0.95383	2.16786	0.93985	0.0361842	0.0018797	0.0220865
1720	33	7.48088	0.946495	2.14507	0.946074	0.025544	0.0037843	0.0245979
1730	31	7.38239	0.942232	2.14785	0.94697	0.0293561	0.00284091	0.0208333
1740	33	8.56713	0.945057	2.19039	0.94697	0.0293561	0.00189394	0.0217803
1750	33	10.5633	0.949475	2.17829	0.945626	0.0340426	0.00141844	0.0189125
1760	30	9.6437	0.948342	2.17888	0.953743	0.0238436	0.00238436	0.0200286
1770	27	9.63765	0.950141	2.2313	0.939408	0.0314702	0.00234852	0.0267731
1780	32	10.6623	0.952696	2.19728	0.957396	0.0210627	0.000957396	0.020584
1790	30	9.5866	0.9526	2.16621	0.953289	0.0238322	0.00285987	0.0200191
1800	26	9.77352	0.954999	2.14397	0.962001	0.020202	0.001443	0.016354
1810	37	10.6445	0.957758	2.19867	0.956023	0.0262906	0.00143403	0.0162524
1820	29	10.5541	0.954272	2.17483	0.95057	0.0247148	0.00285171	0.0218631
1830	32	11.0514	0.95609	2.2112	0.95057	0.0256654	0.00285171	0.0209125
1840	29	8.88802	0.953833	2.18551	0.956938	0.022488	0.00382775	0.0167464
1850	27	9.18448	0.95236	2.22473	0.951022	0.0209225	0.00475511	0.0233
