Generation number,Allele number,Frequency,Activity,,Mean Activity
6110,11808,"0,0030015","0,978339",,"0,966932851066877"
6110,11855,"0,0450225","0,98039",,"0,966932851066877"
6110,11886,"0,0115058","0,985225",,"0,966932851066877"
6110,11902,"0,0375188","0,985586",,"0,966932851066877"
6110,12042,"0,002001","0,992505",,"0,966932851066877"
6110,12139,"0,00150075","0,997615",,"0,966932851066877"
6110,12154,"0,00550275","0,998306",,"0,966932851066877"
6110,12162,"0,00050025","0,998669",,"0,966932851066877"
6110,12169,"0,0070035","0,99909",,"0,966932851066877"
6110,12184,"0,004002","0,999733",,"0,966932851066877"
6110,12185,"0,00350175","0,9997",,"0,966932851066877"
6110,12186,"0,00450225","0,999641",,"0,966932851066877"
6110,12190,"0,0010005","0,999834",,"0,966932851066877"
6110,12191,"0,00050025",1,,"0,966932851066877"
6110,12192,"0,00050025",1,,"0,966932851066877"
6120,-3,0,"0,63766",,"0,966932851066877"
6120,10656,"0,038019","0,923225",,"0,966932851066877"
6120,10782,"0,0655328","0,925558",,"0,966932851066877"
6120,10872,"0,0125063","0,92568",,"0,966932851066877"
6120,10895,"0,182591","0,924863",,"0,966932851066877"
6120,11193,"0,0375188","0,950549",,"0,966932851066877"
6120,11329,"0,129065","0,961275",,"0,966932851066877"
6120,11460,"0,218609","0,959395",,"0,966932851066877"
6120,11569,"0,175088","0,966175",,"0,966932851066877"
6120,11808,"0,00350175","0,977456",,"0,966932851066877"
6120,11855,"0,0625313","0,979371",,"0,966932851066877"
6120,11886,"0,00250125","0,984768",,"0,966932851066877"
6120,11902,"0,0435218","0,984028",,"0,966932851066877"
6120,12169,"0,0070035","0,998055",,"0,966932851066877"
6120,12186,"0,00850425","0,998391",,"0,966932851066877"
6120,12190,"0,00650325","0,998791",,"0,966932851066877"
6120,12201,"0,00050025","0,999473",,"0,966932851066877"
6120,12204,"0,00150075","0,9997",,"0,966932851066877"
6120,12206,"0,0010005","0,999765",,"0,966932851066877"
6120,12207,"0,002001","0,999653",,"0,966932851066877"
6120,12212,"0,0010005","0,999804",,"0,966932851066877"
6120,12213,"0,00050025","0,99989",,"0,966932851066877"
6120,12215,"0,00050025","0,999889",,"0,966932851066877"
6120,12216,"0,00050025","0,999909",,"0,966932851066877"
6130,-3,0,"0,638675",,"0,966932851066877"
6130,10656,"0,050025","0,922321",,"0,966932851066877"
6130,10782,"0,064032","0,925844",,"0,966932851066877"
6130,10872,"0,0010005","0,924388",,"0,966932851066877"
6130,10895,"0,227614","0,923054",,"0,966932851066877"
6130,11193,"0,016008","0,948046",,"0,966932851066877"
6130,11329,"0,0950475","0,961108",,"0,966932851066877"
6130,11460,"0,241621","0,959014",,"0,966932851066877"
6130,11569,"0,192096","0,964872",,"0,966932851066877"
6130,11808,"0,0010005","0,976341",,"0,966932851066877"
6130,11855,"0,0535268","0,978481",,"0,966932851066877"
6130,11902,"0,0175088","0,983169",,"0,966932851066877"
6130,12169,"0,002001","0,997404",,"0,966932851066877"
6130,12186,"0,00450225","0,997341",,"0,966932851066877"
6130,12190,"0,0010005","0,997954",,"0,966932851066877"
6130,12206,"0,0070035","0,999014",,"0,966932851066877"
6130,12207,"0,0010005","0,998614",,"0,966932851066877"
6130,12220,"0,002001","0,99937",,"0,966932851066877"
6130,12222,"0,00450225","0,999328",,"0,966932851066877"
6130,12225,"0,00350175","0,999384",,"0,966932851066877"
6130,12227,"0,0070035","0,999458",,"0,966932851066877"
6130,12230,"0,0050025","0,999635",,"0,966932851066877"
6130,12232,"0,00150075","0,999783",,"0,966932851066877"
6130,12235,"0,0010005","0,999819",,"0,966932851066877"
6130,12236,"0,00050025","0,999899",,"0,966932851066877"
6130,12238,"0,00050025",1,,"0,966932851066877"
6140,-3,0,"0,638461",,"0,966932851066877"
6140,10656,"0,0835418","0,921319",,"0,966932851066877"
6140,10782,"0,0485243","0,923111",,"0,966932851066877"
6140,10895,"0,191096","0,921057",,"0,966932851066877"
6140,11193,"0,0155078","0,946325",,"0,966932851066877"
6140,11329,"0,088044","0,959285",,"0,966932851066877"
6140,11460,"0,221111","0,955886",,"0,966932851066877"
6140,11569,"0,25913","0,963775",,"0,966932851066877"
6140,11855,"0,0265133","0,977604",,"0,966932851066877"
6140,11902,"0,016008","0,982901",,"0,966932851066877"
6140,12169,"0,004002","0,996688",,"0,966932851066877"
6140,12186,"0,00550275","0,996213",,"0,966932851066877"
6140,12206,"0,00950475","0,997895",,"0,966932851066877"
6140,12207,"0,00250125","0,997468",,"0,966932851066877"
6140,12222,"0,00250125","0,998163",,"0,966932851066877"
6140,12225,"0,0010005","0,998376",,"0,966932851066877"
6140,12227,"0,0050025","0,998434",,"0,966932851066877"
6140,12236,"0,010005","0,998798",,"0,966932851066877"
6140,12242,"0,00250125","0,999515",,"0,966932851066877"
6140,12244,"0,0050025","0,999775",,"0,966932851066877"
6140,12247,"0,00150075","0,999894",,"0,966932851066877"
6140,12248,"0,00150075","0,999889",,"0,966932851066877"
6140,12249,"0,00050025",1,,"0,966932851066877"
6150,-3,0,"0,636394",,"0,966932851066877"
6150,10656,"0,115558","0,920579",,"0,966932851066877"
6150,10782,"0,0505253","0,921027",,"0,966932851066877"
6150,10895,"0,229115","0,920953",,"0,966932851066877"
6150,11193,"0,0230115","0,944809",,"0,966932851066877"
6150,11329,"0,0750375","0,958655",,"0,966932851066877"
6150,11460,"0,189095","0,95479",,"0,966932851066877"
6150,11569,"0,225613","0,96235",,"0,966932851066877"
6150,11855,"0,0190095","0,977292",,"0,966932851066877"
6150,11902,"0,0215108","0,981674",,"0,966932851066877"
6150,12169,"0,006003","0,995543",,"0,966932851066877"
6150,12186,"0,0010005","0,995545",,"0,966932851066877"
6150,12206,"0,0050025","0,996885",,"0,966932851066877"
6150,12207,"0,0010005","0,996671",,"0,966932851066877"
6150,12227,"0,0090045","0,997469",,"0,966932851066877"
6150,12236,"0,0195098","0,997788",,"0,966932851066877"
6150,12244,"0,0030015","0,998733",,"0,966932851066877"
6150,12250,"0,00050025","0,99909",,"0,966932851066877"
6150,12254,"0,002001","0,999485",,"0,966932851066877"
6150,12257,"0,00150075","0,999579",,"0,966932851066877"
6150,12259,"0,0010005","0,999696",,"0,966932851066877"
6150,12261,"0,0010005","0,999828",,"0,966932851066877"
6150,12264,"0,00050025","0,99989",,"0,966932851066877"
6150,12268,"0,00050025",1,,"0,966932851066877"
6150,12269,"0,00050025",1,,"0,966932851066877"
6160,-3,0,"0,636474",,"0,966932851066877"
6160,10656,"0,0830415","0,91906",,"0,966932851066877"
6160,10782,"0,0410205","0,920186",,"0,966932851066877"
6160,10895,"0,276638","0,91901",,"0,966932851066877"
6160,11193,"0,0115058","0,942742",,"0,966932851066877"
6160,11329,"0,106053","0,957826",,"0,966932851066877"
6160,11460,"0,145073","0,954485",,"0,966932851066877"
6160,11569,"0,197599","0,960314",,"0,966932851066877"
6160,11855,"0,016008","0,976338",,"0,966932851066877"
6160,11902,"0,046023","0,98034",,"0,966932851066877"
6160,12169,"0,0125063","0,994546",,"0,966932851066877"
6160,12206,"0,00450225","0,995705",,"0,966932851066877"
6160,12227,"0,00350175","0,996389",,"0,966932851066877"
6160,12236,"0,022011","0,996825",,"0,966932851066877"
6160,12244,"0,00550275","0,997366",,"0,966932851066877"
6160,12257,"0,00350175","0,998583",,"0,966932851066877"
6160,12259,"0,00450225","0,998489",,"0,966932851066877"
6160,12261,"0,0155078","0,998904",,"0,966932851066877"
6160,12264,"0,0010005","0,998785",,"0,966932851066877"
6160,12278,"0,00150075","0,999251",,"0,966932851066877"
6160,12284,"0,0010005","0,999514",,"0,966932851066877"
6160,12285,"0,00050025","0,999475",,"0,966932851066877"
6160,12287,"0,0010005","0,999698",,"0,966932851066877"
6160,12289,"0,00050025","0,99989",,"0,966932851066877"
6160,12292,"0,00050025",1,,"0,966932851066877"
6170,-3,0,"0,634251",,"0,966932851066877"
6170,10656,"0,0895448","0,918135",,"0,966932851066877"
6170,10782,"0,0175088","0,919363",,"0,966932851066877"
6170,10895,"0,273137","0,918205",,"0,966932851066877"
6170,11193,"0,00650325","0,942531",,"0,966932851066877"
6170,11329,"0,122561","0,956121",,"0,966932851066877"
6170,11460,"0,170085","0,952629",,"0,966932851066877"
6170,11569,"0,215608","0,959179",,"0,966932851066877"
6170,11855,"0,0135068","0,975738",,"0,966932851066877"
6170,11902,"0,024012","0,979041",,"0,966932851066877"
6170,12169,"0,008004","0,9938",,"0,966932851066877"
6170,12206,"0,00950475","0,99433",,"0,966932851066877"
6170,12236,"0,024012","0,9956",,"0,966932851066877"
6170,12244,"0,0135068","0,996486",,"0,966932851066877"
6170,12259,"0,00050025","0,997431",,"0,966932851066877"
6170,12261,"0,0110055","0,998015",,"0,966932851066877"
6170,12304,"0,00150075","0,999799",,"0,966932851066877"
6180,-3,0,"0,634863",,"0,966932851066877"
6180,10656,"0,0935468","0,91836",,"0,966932851066877"
6180,10782,"0,0345173","0,919283",,"0,966932851066877"
6180,10895,"0,248124","0,917999",,"0,966932851066877"
6180,11193,"0,0010005","0,94085",,"0,966932851066877"
6180,11329,"0,082041","0,954904",,"0,966932851066877"
6180,11460,"0,212606","0,951708",,"0,966932851066877"
6180,11569,"0,198599","0,957971",,"0,966932851066877"
6180,11855,"0,0170085","0,97475",,"0,966932851066877"
6180,11902,"0,0305153","0,978149",,"0,966932851066877"
6180,12169,"0,0130065","0,992773",,"0,966932851066877"
6180,12206,"0,002001","0,993029",,"0,966932851066877"
6180,12236,"0,0225113","0,994733",,"0,966932851066877"
6180,12244,"0,0115058","0,995526",,"0,966932851066877"
6180,12261,"0,0210105","0,997008",,"0,966932851066877"
6180,12308,"0,002001","0,99937",,"0,966932851066877"
6180,12309,"0,0030015","0,999195",,"0,966932851066877"
6180,12311,"0,00150075","0,999384",,"0,966932851066877"
6180,12315,"0,0030015","0,999645",,"0,966932851066877"
6180,12319,"0,00150075","0,999806",,"0,966932851066877"
6180,12320,"0,0010005","0,999889",,"0,966932851066877"
6180,12321,"0,00050025","0,99991",,"0,966932851066877"
6190,-3,0,"0,63401",,"0,966932851066877"
6190,10656,"0,128564","0,918546",,"0,966932851066877"
6190,10782,"0,0235118","0,916988",,"0,966932851066877"
6190,10895,"0,262131","0,91517",,"0,966932851066877"
6190,11329,"0,082041","0,952785",,"0,966932851066877"
6190,11460,"0,196098","0,949894",,"0,966932851066877"
6190,11569,"0,184592","0,956606",,"0,966932851066877"
6190,11855,"0,0155078","0,97391",,"0,966932851066877"
6190,11902,"0,0225113","0,977131",,"0,966932851066877"
6190,12169,"0,00550275","0,991414",,"0,966932851066877"
6190,12206,"0,004002","0,992318",,"0,966932851066877"
6190,12236,"0,008004","0,993446",,"0,966932851066877"
6190,12244,"0,0270135","0,994574",,"0,966932851066877"
6190,12261,"0,0205103","0,996028",,"0,966932851066877"
6190,12309,"0,00650325","0,998226",,"0,966932851066877"
6190,12311,"0,0010005","0,998518",,"0,966932851066877"
6190,12315,"0,00850425","0,998458",,"0,966932851066877"
6190,12333,"0,00050025","0,9998",,"0,966932851066877"
6190,12334,"0,00150075","0,999909",,"0,966932851066877"
6190,12336,"0,002001",1,,"0,966932851066877"
6190,12337,"0,00050025",1,,"0,966932851066877"
6200,-3,0,"0,633676",,"0,966932851066877"
6200,10656,"0,116058","0,915995",,"0,966932851066877"
6200,10782,"0,0265133","0,916244",,"0,966932851066877"
6200,10895,"0,241621","0,914476",,"0,966932851066877"
6200,11329,"0,0770385","0,95162",,"0,966932851066877"
6200,11460,"0,211606","0,949424",,"0,966932851066877"
6200,11569,"0,226613","0,95655",,"0,966932851066877"
6200,11855,"0,0070035","0,97293",,"0,966932851066877"
6200,11902,"0,02001","0,976444",,"0,966932851066877"
6200,12169,"0,00150075","0,990978",,"0,966932851066877"
6200,12206,"0,0090045","0,991123",,"0,966932851066877"
6200,12236,"0,002001","0,99273",,"0,966932851066877"
6200,12244,"0,0125063","0,993494",,"0,966932851066877"
6200,12261,"0,0175088","0,995249",,"0,966932851066877"
6200,12309,"0,00950475","0,997206",,"0,966932851066877"
6200,12315,"0,00450225","0,997418",,"0,966932851066877"
6200,12341,"0,00450225","0,998998",,"0,966932851066877"
6200,12343,"0,00950475","0,999069",,"0,966932851066877"
6200,12348,"0,0010005","0,999376",,"0,966932851066877"
6200,12351,"0,00150075","0,999544",,"0,966932851066877"
6200,12357,"0,0010005",1,,"0,966932851066877"
6210,-3,0,"0,633848",,"0,966932851066877"
6210,10656,"0,115558","0,914408",,"0,966932851066877"
6210,10782,"0,0295148","0,914326",,"0,966932851066877"
6210,10895,"0,283142","0,912781",,"0,966932851066877"
6210,11329,"0,0545273","0,95026",,"0,966932851066877"
6210,11460,"0,252126","0,948774",,"0,966932851066877"
6210,11569,"0,167084","0,954284",,"0,966932851066877"
6210,11855,"0,018009","0,972753",,"0,966932851066877"
6210,11902,"0,018009","0,976393",,"0,966932851066877"
6210,12206,"0,0115058","0,989424",,"0,966932851066877"
6210,12244,"0,00950475","0,992316",,"0,966932851066877"
6210,12261,"0,0105053","0,994543",,"0,966932851066877"
6210,12309,"0,008004","0,996235",,"0,966932851066877"
6210,12341,"0,0090045","0,998009",,"0,966932851066877"
6210,12343,"0,00850425","0,998096",,"0,966932851066877"
6210,12348,"0,0010005","0,998104",,"0,966932851066877"
6210,12366,"0,00250125","0,999455",,"0,966932851066877"
6210,12369,"0,00050025","0,999578",,"0,966932851066877"
6210,12371,"0,00050025","0,999676",,"0,966932851066877"
6210,12375,"0,0010005","0,999919",,"0,966932851066877"
6220,-3,0,"0,634386",,"0,966932851066877"
6220,10656,"0,116058","0,914674",,"0,966932851066877"
6220,10782,"0,0270135","0,912649",,"0,966932851066877"
6220,10895,"0,30065","0,910745",,"0,966932851066877"
6220,11329,"0,0370185","0,948727",,"0,966932851066877"
6220,11460,"0,234117","0,946774",,"0,966932851066877"
6220,11569,"0,162581","0,954529",,"0,966932851066877"
6220,11855,"0,0235118","0,971851",,"0,966932851066877"
6220,11902,"0,0150075","0,974928",,"0,966932851066877"
6220,12206,"0,00850425","0,988504",,"0,966932851066877"
6220,12244,"0,0155078","0,991049",,"0,966932851066877"
6220,12261,"0,0130065","0,994001",,"0,966932851066877"
6220,12309,"0,030015","0,995425",,"0,966932851066877"
6220,12341,"0,0070035","0,996899",,"0,966932851066877"
6220,12343,"0,00350175","0,997076",,"0,966932851066877"
6220,12380,"0,002001","0,999179",,"0,966932851066877"
6220,12385,"0,0030015","0,999328",,"0,966932851066877"
6220,12390,"0,00050025","0,999588",,"0,966932851066877"
6220,12394,"0,00050025",1,,"0,966932851066877"
6220,12395,"0,0010005",1,,"0,966932851066877"
6230,-3,0,"0,635636",,"0,966932851066877"
6230,10656,"0,0910455","0,913186",,"0,966932851066877"
6230,10782,"0,0105053","0,912351",,"0,966932851066877"
6230,10895,"0,269635","0,911525",,"0,966932851066877"
6230,11329,"0,0210105","0,948103",,"0,966932851066877"
6230,11460,"0,223612","0,946518",,"0,966932851066877"
6230,11569,"0,208604","0,953923",,"0,966932851066877"
6230,11855,"0,0445223","0,970921",,"0,966932851066877"
6230,11902,"0,046023","0,973675",,"0,966932851066877"
6230,12244,"0,0185093","0,99045",,"0,966932851066877"
6230,12261,"0,0110055","0,993364",,"0,966932851066877"
6230,12309,"0,0350175","0,994631",,"0,966932851066877"
6230,12341,"0,0155078","0,995385",,"0,966932851066877"
6230,12343,"0,0010005","0,996295",,"0,966932851066877"
6230,12404,"0,00050025","0,999423",,"0,966932851066877"
6230,12405,"0,00050025","0,999549",,"0,966932851066877"
6230,12409,"0,00050025","0,999784",,"0,966932851066877"
6230,12410,"0,00150075","0,999708",,"0,966932851066877"
6230,12411,"0,00050025","0,999798",,"0,966932851066877"
6230,12412,"0,00050025","0,999898",,"0,966932851066877"
6230,12415,"0,00050025",1,,"0,966932851066877"
6240,-3,0,"0,634434",,"0,966932851066877"
6240,10656,"0,066033","0,912538",,"0,966932851066877"
6240,10782,"0,0175088","0,912415",,"0,966932851066877"
6240,10895,"0,263632","0,910451",,"0,966932851066877"
6240,11329,"0,0235118","0,947934",,"0,966932851066877"
6240,11460,"0,29965","0,944323",,"0,966932851066877"
6240,11569,"0,143072","0,95334",,"0,966932851066877"
6240,11855,"0,032016","0,969754",,"0,966932851066877"
6240,11902,"0,0210105","0,97372",,"0,966932851066877"
6240,12244,"0,0325163","0,989811",,"0,966932851066877"
6240,12261,"0,0110055","0,992288",,"0,966932851066877"
6240,12309,"0,0530265","0,993845",,"0,966932851066877"
6240,12341,"0,0190095","0,9949",,"0,966932851066877"
6240,12343,"0,00050025","0,995113",,"0,966932851066877"
6240,12404,"0,004002","0,998371",,"0,966932851066877"
6240,12410,"0,0010005","0,998746",,"0,966932851066877"
6240,12411,"0,00150075","0,998771",,"0,966932851066877"
6240,12425,"0,00050025","0,999519",,"0,966932851066877"
6240,12428,"0,002001","0,99957",,"0,966932851066877"
6240,12430,"0,00150075","0,999701",,"0,966932851066877"
6240,12433,"0,00350175","0,999801",,"0,966932851066877"
6240,12435,"0,00050025","0,999898",,"0,966932851066877"
6240,12437,"0,0010005","0,9999",,"0,966932851066877"
6240,12439,"0,00050025",1,,"0,966932851066877"
6240,12440,"0,0010005",1,,"0,966932851066877"
6240,12441,"0,00050025",1,,"0,966932851066877"
6240,12443,"0,00050025",1,,"0,966932851066877"
6250,-3,0,"0,634902",,"0,966932851066877"
6250,10656,"0,036018","0,91269",,"0,966932851066877"
6250,10782,"0,010005","0,911928",,"0,966932851066877"
6250,10895,"0,270635","0,908154",,"0,966932851066877"
6250,11329,"0,0170085","0,946116",,"0,966932851066877"
6250,11460,"0,337669","0,942986",,"0,966932851066877"
6250,11569,"0,110555","0,952488",,"0,966932851066877"
6250,11855,"0,0385193","0,967859",,"0,966932851066877"
6250,11902,"0,0425213","0,97258",,"0,966932851066877"
6250,12244,"0,0315158","0,989251",,"0,966932851066877"
6250,12261,"0,0050025","0,991453",,"0,966932851066877"
6250,12309,"0,0345173","0,992911",,"0,966932851066877"
6250,12341,"0,0235118","0,993746",,"0,966932851066877"
6250,12343,"0,0010005","0,993951",,"0,966932851066877"
6250,12404,"0,00150075","0,997528",,"0,966932851066877"
6250,12430,"0,00750375","0,998451",,"0,966932851066877"
6250,12433,"0,0050025","0,998704",,"0,966932851066877"
6250,12437,"0,0090045","0,99895",,"0,966932851066877"
6250,12439,"0,008004","0,998961",,"0,966932851066877"
6250,12446,"0,0030015","0,99919",,"0,966932851066877"
6250,12456,"0,00050025","0,999711",,"0,966932851066877"
6250,12461,"0,00050025","0,99972",,"0,966932851066877"
6250,12462,"0,00150075","0,999745",,"0,966932851066877"
6250,12464,"0,00050025","0,999779",,"0,966932851066877"
6250,12465,"0,002001","0,999823",,"0,966932851066877"
6250,12466,"0,00050025","0,999888",,"0,966932851066877"
6250,12467,"0,00150075","0,999906",,"0,966932851066877"
6250,12468,"0,00050025",1,,"0,966932851066877"
6250,12469,"0,00050025",1,,"0,966932851066877"
6260,-3,0,"0,63614",,"0,966932851066877"
6260,10656,"0,0395198","0,911795",,"0,966932851066877"
6260,10782,"0,0110055","0,911316",,"0,966932851066877"
6260,10895,"0,230115","0,908386",,"0,966932851066877"
6260,11329,"0,0215108","0,944883",,"0,966932851066877"
6260,11460,"0,348174","0,941445",,"0,966932851066877"
6260,11569,"0,153077","0,951359",,"0,966932851066877"
6260,11855,"0,0285143","0,966591",,"0,966932851066877"
6260,11902,"0,0315158","0,971254",,"0,966932851066877"
6260,12244,"0,0370185","0,988566",,"0,966932851066877"
6260,12261,"0,00350175","0,989894",,"0,966932851066877"
6260,12309,"0,0345173","0,992056",,"0,966932851066877"
6260,12341,"0,0310155","0,992749",,"0,966932851066877"
6260,12430,"0,0050025","0,997415",,"0,966932851066877"
6260,12433,"0,00850425","0,99778",,"0,966932851066877"
6260,12439,"0,00350175","0,997788",,"0,966932851066877"
6260,12456,"0,00150075","0,998886",,"0,966932851066877"
6260,12465,"0,00150075","0,998916",,"0,966932851066877"
6260,12467,"0,002001","0,998821",,"0,966932851066877"
6260,12472,"0,00150075","0,999149",,"0,966932851066877"
6260,12481,"0,00050025","0,999398",,"0,966932851066877"
6260,12484,"0,00050025","0,99972",,"0,966932851066877"
6260,12487,"0,002001","0,999681",,"0,966932851066877"
6260,12490,"0,00350175","0,999883",,"0,966932851066877"
6260,12491,"0,00050025",1,,"0,966932851066877"
6260,12493,"0,00050025",1,,"0,966932851066877"
6270,-3,0,"0,635056",,"0,966932851066877"
6270,10656,"0,0310155","0,91037",,"0,966932851066877"
6270,10782,"0,024012","0,911372",,"0,966932851066877"
6270,10895,"0,209605","0,90556",,"0,966932851066877"
6270,11329,"0,0325163","0,945013",,"0,966932851066877"
6270,11460,"0,342671","0,94047",,"0,966932851066877"
6270,11569,"0,165083","0,950313",,"0,966932851066877"
6270,11855,"0,0245123","0,965545",,"0,966932851066877"
6270,11902,"0,032016","0,970316",,"0,966932851066877"
6270,12244,"0,0105053","0,987315",,"0,966932851066877"
6270,12261,"0,00750375","0,98859",,"0,966932851066877"
6270,12309,"0,050025","0,990285",,"0,966932851066877"
6270,12341,"0,0155078","0,991444",,"0,966932851066877"
6270,12433,"0,0070035","0,996446",,"0,966932851066877"
6270,12439,"0,0215108","0,996671",,"0,966932851066877"
6270,12456,"0,012006","0,99781",,"0,966932851066877"
6270,12465,"0,0010005","0,997866",,"0,966932851066877"
6270,12467,"0,00250125","0,997966",,"0,966932851066877"
6270,12472,"0,00450225","0,997999",,"0,966932851066877"
6270,12487,"0,002001","0,998675",,"0,966932851066877"
6270,12494,"0,002001","0,999146",,"0,966932851066877"
6270,12502,"0,00050025","0,999896",,"0,966932851066877"
6270,12503,"0,00050025",1,,"0,966932851066877"
6270,12504,"0,0010005",1,,"0,966932851066877"
6270,12505,"0,00050025",1,,"0,966932851066877"
6270,12506,"0,00050025",1,,"0,966932851066877"
6280,-3,0,"0,636456",,"0,966932851066877"
6280,10656,"0,0135068","0,90914",,"0,966932851066877"
6280,10782,"0,026013","0,911725",,"0,966932851066877"
6280,10895,"0,204602","0,904925",,"0,966932851066877"
6280,11329,"0,0235118","0,94297",,"0,966932851066877"
6280,11460,"0,374687","0,939171",,"0,966932851066877"
6280,11569,"0,092046","0,949318",,"0,966932851066877"
6280,11855,"0,0190095","0,964731",,"0,966932851066877"
6280,11902,"0,0685343","0,969433",,"0,966932851066877"
6280,12244,"0,0050025","0,986509",,"0,966932851066877"
6280,12261,"0,00850425","0,987506",,"0,966932851066877"
6280,12309,"0,092046","0,989713",,"0,966932851066877"
6280,12341,"0,0090045","0,989863",,"0,966932851066877"
6280,12433,"0,00950475","0,995795",,"0,966932851066877"
6280,12439,"0,0110055","0,995793",,"0,966932851066877"
6280,12456,"0,022011","0,996809",,"0,966932851066877"
6280,12465,"0,00050025","0,996656",,"0,966932851066877"
6280,12472,"0,00350175","0,997063",,"0,966932851066877"
6280,12487,"0,0070035","0,997928",,"0,966932851066877"
6280,12494,"0,00450225","0,99819",,"0,966932851066877"
6280,12514,"0,00050025","0,999418",,"0,966932851066877"
6280,12515,"0,0010005","0,999353",,"0,966932851066877"
6280,12518,"0,002001","0,999861",,"0,966932851066877"
6280,12519,"0,0010005","0,999816",,"0,966932851066877"
6280,12520,"0,00050025","0,999906",,"0,966932851066877"
6280,12521,"0,0010005",1,,"0,966932851066877"
6290,-3,0,"0,638371",,"0,966932851066877"
6290,10656,"0,004002","0,908971",,"0,966932851066877"
6290,10782,"0,0390195","0,909565",,"0,966932851066877"
6290,10895,"0,186593","0,904214",,"0,966932851066877"
6290,11329,"0,010005","0,941806",,"0,966932851066877"
6290,11460,"0,366183","0,938771",,"0,966932851066877"
6290,11569,"0,111056","0,948386",,"0,966932851066877"
6290,11855,"0,0250125","0,963405",,"0,966932851066877"
6290,11902,"0,096048","0,96797",,"0,966932851066877"
6290,12244,"0,00150075","0,985784",,"0,966932851066877"
6290,12261,"0,0030015","0,987004",,"0,966932851066877"
6290,12309,"0,103052","0,98959",,"0,966932851066877"
6290,12341,"0,0155078","0,989379",,"0,966932851066877"
6290,12433,"0,00550275","0,994943",,"0,966932851066877"
6290,12439,"0,004002","0,995013",,"0,966932851066877"
6290,12456,"0,00950475","0,995795",,"0,966932851066877"
6290,12487,"0,00150075","0,996979",,"0,966932851066877"
6290,12494,"0,00650325","0,997234",,"0,966932851066877"
6290,12518,"0,00250125","0,998888",,"0,966932851066877"
6290,12520,"0,00050025","0,998948",,"0,966932851066877"
6290,12521,"0,0010005","0,999005",,"0,966932851066877"
6290,12525,"0,00150075","0,999231",,"0,966932851066877"
6290,12526,"0,00150075","0,999398",,"0,966932851066877"
6290,12527,"0,00450225","0,999634",,"0,966932851066877"
6290,12530,"0,00050025","0,999789",,"0,966932851066877"
6290,12532,"0,00050025","0,999914",,"0,966932851066877"
6300,-3,0,"0,638983",,"0,966932851066877"
6300,10656,"0,0130065","0,908295",,"0,966932851066877"
6300,10782,"0,0465233","0,910108",,"0,966932851066877"
6300,10895,"0,157079","0,902531",,"0,966932851066877"
6300,11329,"0,0195098","0,940818",,"0,966932851066877"
6300,11460,"0,325663","0,937539",,"0,966932851066877"
6300,11569,"0,135568","0,947674",,"0,966932851066877"
6300,11855,"0,0265133","0,963595",,"0,966932851066877"
6300,11902,"0,117559","0,966464",,"0,966932851066877"
6300,12244,"0,00350175","0,983986",,"0,966932851066877"
6300,12261,"0,0135068","0,98667",,"0,966932851066877"
6300,12309,"0,092046","0,988405",,"0,966932851066877"
6300,12433,"0,0195098","0,993765",,"0,966932851066877"
6300,12439,"0,00350175","0,99381",,"0,966932851066877"
6300,12456,"0,0070035","0,994598",,"0,966932851066877"
6300,12487,"0,002001","0,995945",,"0,966932851066877"
6300,12494,"0,0050025","0,99599",,"0,966932851066877"
6300,12527,"0,006003","0,998679",,"0,966932851066877"
6300,12545,"0,00250125","0,999838",,"0,966932851066877"
6300,12549,"0,00350175","0,999794",,"0,966932851066877"
6300,12551,"0,0010005","0,99991",,"0,966932851066877"
6310,-3,0,"0,639445",,"0,966932851066877"
6310,10656,"0,00250125","0,906941",,"0,966932851066877"
6310,10782,"0,0545273","0,909145",,"0,966932851066877"
6310,10895,"0,185593","0,901095",,"0,966932851066877"
6310,11329,"0,0235118","0,938503",,"0,966932851066877"
6310,11460,"0,284642","0,934612",,"0,966932851066877"
6310,11569,"0,163582","0,946485",,"0,966932851066877"
6310,11855,"0,0110055","0,963461",,"0,966932851066877"
6310,11902,"0,086043","0,966408",,"0,966932851066877"
6310,12244,"0,0090045","0,98343",,"0,966932851066877"
6310,12261,"0,0155078","0,985786",,"0,966932851066877"
6310,12309,"0,10055","0,987565",,"0,966932851066877"
6310,12433,"0,004002","0,99294",,"0,966932851066877"
6310,12456,"0,0210105","0,993661",,"0,966932851066877"
6310,12487,"0,00150075","0,995181",,"0,966932851066877"
6310,12494,"0,00450225","0,995238",,"0,966932851066877"
6310,12527,"0,00750375","0,997675",,"0,966932851066877"
6310,12549,"0,012006","0,998839",,"0,966932851066877"
6310,12553,"0,00050025","0,999245",,"0,966932851066877"
6310,12555,"0,00750375","0,999194",,"0,966932851066877"
6310,12563,"0,00050025","0,999589",,"0,966932851066877"
6310,12564,"0,002001","0,999764",,"0,966932851066877"
6310,12566,"0,00150075","0,99979",,"0,966932851066877"
6310,12567,"0,00150075","0,999889",,"0,966932851066877"
6320,-3,0,"0,637489",,"0,966932851066877"
6320,10656,"0,00250125","0,907499",,"0,966932851066877"
6320,10782,"0,0275138","0,908495",,"0,966932851066877"
6320,10895,"0,169085","0,899005",,"0,966932851066877"
6320,11329,"0,0470235","0,936381",,"0,966932851066877"
6320,11460,"0,287644","0,933481",,"0,966932851066877"
6320,11569,"0,137569","0,944384",,"0,966932851066877"
