Generation number	Total number of allele	Diversity	Activity	Time	Fertility rate	2 DSB on one site rate	No DSB rate	No symmetrical sites (binding + DSB) rate
2300	4	2.12377	1	1.88087	0.95511	0.0310411	0.000477555	0.0133715
2310	4	2.18943	1	1.87473	0.951928	0.0337934	0.00190386	0.0123751
2320	3	2.19323	1	1.9127	0.951475	0.0299715	0.00428164	0.0142721
2330	3	2.2349	1	1.88438	0.953743	0.0286123	0.00238436	0.0152599
2340	3	2.39725	1	1.89139	0.960615	0.0244957	0.00288184	0.0120077
2350	3	2.39557	1	1.96802	0.956023	0.0277247	0.000956023	0.0152964
2360	4	2.53364	1	1.93704	0.953743	0.0314735	0.00286123	0.0119218
2370	4	2.72552	1	2.01971	0.947418	0.0317385	0.00189484	0.0189484
2380	4	2.68501	0.999999	1.99948	0.949217	0.0365449	0.00332226	0.010916
2390	4	2.56766	1	1.97856	0.952835	0.0300143	0.000952835	0.0161982
2400	6	2.52232	1	1.99435	0.952835	0.0300143	0.00238209	0.0147689
2410	6	2.78234	1	1.98741	0.947418	0.02937	0.00236855	0.0208432
2420	6	2.77788	1	1.98265	0.951475	0.0266413	0.00618459	0.0156993
2430	4	2.64538	1	2.00748	0.95057	0.029943	0.00285171	0.016635
2440	4	2.53649	1	1.93886	0.952835	0.0328728	0.00333492	0.0109576
2450	4	2.56531	1	1.97159	0.948317	0.0355619	0.00237079	0.0137506
2460	3	2.63067	1	1.9914	0.943841	0.0339783	0.00566305	0.0165172
2470	3	2.93683	1	1.98705	0.95511	0.0281757	0.00238777	0.0143266
2480	5	2.76753	1	2.01373	0.95057	0.029943	0.00142586	0.0180608
2490	5	2.73256	0.999998	1.97887	0.953289	0.0266921	0.00333651	0.0166826
2500	4	2.77005	0.999997	2.007	0.954198	0.028626	0.00381679	0.0133588
2510	4	2.70719	0.999994	1.95849	0.954198	0.0300573	0.00333969	0.0124046
2520	6	2.8384	0.999999	1.98397	0.949217	0.0289511	0.00284765	0.0189843
2530	5	2.79613	1	2.00713	0.953289	0.0309819	0.00238322	0.013346
2540	3	2.8891	1	2.01811	0.946074	0.0345317	0.00283822	0.0165563
2550	3	2.81616	1	1.99617	0.94697	0.0364583	0.00378788	0.0127841
2560	4	2.89657	1	1.99562	0.959693	0.0254319	0.00143954	0.0134357
2570	5	2.98405	1	2.03198	0.948767	0.028463	0.00332068	0.0194497
2580	4	3.00918	1	2.00802	0.954198	0.0252863	0.00333969	0.0171756
2590	4	2.97829	1	2.05835	0.94518	0.0354442	0.00283554	0.0165406
2600	5	2.96401	1	2.00136	0.961538	0.0230769	0.00192308	0.0134615
2610	4	2.9415	1	2.00546	0.954654	0.0257757	0.00238663	0.0171838
2620	5	2.91178	1	2.0523	0.949668	0.0299145	0.00189934	0.0185185
2630	5	2.64194	1	1.99624	0.956023	0.0253346	0.00143403	0.0172084
2640	5	2.50072	0.999999	1.95913	0.95511	0.0267431	0.00477555	0.0133715
2650	5	2.57743	1	1.93246	0.963855	0.0231325	0.00144578	0.0115663
2660	5	2.59437	1	1.96174	0.957854	0.026341	0.00143678	0.0143678
2670	5	2.61593	1	1.99007	0.944733	0.033538	0.0028342	0.0188947
2680	6	2.61541	1	1.99297	0.95511	0.0305635	0.00191022	0.0124164
2690	6	2.71814	1	2.03708	0.954198	0.0291031	0.0019084	0.0147901
2700	7	3.04633	1	2.03115	0.951022	0.0347123	0.00190204	0.0123633
2710	7	2.85305	1	2.0371	0.951022	0.0299572	0.00142653	0.0175939
2720	7	2.64845	1	1.97419	0.957854	0.0277778	0.00143678	0.012931
2730	6	2.39102	1	1.92828	0.950119	0.032304	0.00285036	0.0147268
2740	5	2.27692	1	1.92151	0.955566	0.0296226	0.00191113	0.0129001
2750	6	2.25877	1	1.93085	0.95511	0.025788	0.00286533	0.0162369
2760	5	2.2544	1	1.90954	0.957396	0.0287219	0.00287219	0.0110101
2770	6	2.04193	1	1.88541	0.959233	0.02494	0.00239808	0.0134293
2780	5	2.04702	1	1.89474	0.956938	0.0330144	0.00191388	0.00813397
2790	6	2.24525	1	1.90921	0.95057	0.0294677	0.00142586	0.0185361
2800	5	2.55288	1	1.94692	0.966184	0.0222222	0.000966184	0.010628
2810	6	2.9058	1	2.02383	0.95511	0.0248329	0.000477555	0.0195798
2820	6	3.21066	1	2.03953	0.947418	0.0312648	0.00284225	0.0184747
2830	5	3.08572	1	2.02701	0.947418	0.0341071	0.00142113	0.0170535
2840	6	3.6588	1	2.09896	0.951475	0.02902	0.00190295	0.0176023
2850	6	3.66464	1	2.0613	0.945626	0.027896	0.00236407	0.0241135
2860	6	3.49858	1	2.08842	0.954654	0.0243437	0.00238663	0.0186158
2870	6	3.44535	1	2.07034	0.954654	0.0267303	0.00381862	0.0147971
2880	7	3.51348	1	2.06431	0.948767	0.0308349	0.00426945	0.016129
2890	5	3.60492	1	2.07094	0.955566	0.0258003	0.0028667	0.0157668
2900	5	3.46493	1	2.09103	0.948767	0.0298861	0.00426945	0.0170778
2910	5	3.62369	1	2.06104	0.960154	0.0268843	0.00144023	0.0115218
2920	6	3.52373	1	2.07035	0.949217	0.0303749	0.00189843	0.0185097
2930	7	3.8842	1	2.08892	0.957854	0.0229885	0.00431034	0.0148467
2940	7	3.74691	1	2.08564	0.955566	0.0238892	0.000955566	0.0195891
2950	6	3.78688	1	2.0645	0.953289	0.0333651	0.00333651	0.0100095
2960	6	3.66301	1	2.08282	0.954198	0.028626	0.0019084	0.0152672
2970	6	3.51319	1	2.07551	0.957396	0.025371	0.00191479	0.0153183
2980	7	3.20527	1	2.0439	0.95648	0.0277379	0.00143472	0.0143472
2990	7	3.03731	1	2.07158	0.946522	0.0340748	0.00331283	0.0160909
3000	5	3.17241	1	2.05034	0.947867	0.0317536	0.00236967	0.0180095
3010	5	3.25368	1	2.03216	0.95648	0.0301291	0.00095648	0.0124342
3020	4	3.05395	1	2.04256	0.953289	0.0305052	0.00190658	0.0142993
3030	6	2.93301	1	2.02002	0.956023	0.0234226	0.00143403	0.0191205
3040	8	2.85796	1	2.00563	0.949668	0.031339	0.0014245	0.0175689
3050	4	2.89168	1	2.02351	0.95057	0.0327947	0.00380228	0.0128327
3060	6	3.0009	1	2.02983	0.956938	0.0272727	0.00334928	0.0124402
3070	6	3.14415	1	2.05988	0.954198	0.0291031	0.0019084	0.0147901
