Generation number,Total number of allele,Diversity,Activity,Time,Fertility rate,2 DSB on one site rate,No DSB rate,No symmetrical sites (binding + DSB) rate,,"0,953168904999997"
6090,9,"4,5455","0,987153","2,15337","0,958313","0,0234787","0,00191663","0,0162913",,
6100,9,"4,86541","0,986339","2,15329","0,961538","0,0259615","0,000961538","0,0115385",,
6110,9,"4,97919","0,986868","2,19965","0,955566","0,0234114","0,00382226","0,0172002",,
6120,8,"5,0685","0,987175","2,21059","0,954654","0,021957","0,00238663","0,0210024",,
6130,9,"5,45371","0,988326","2,21572","0,947418","0,02937","0,00142113","0,0217906",,
6140,8,"5,03523","0,989443","2,18382","0,957854","0,0277778","0,000957854","0,01341",,
6150,9,"5,39036","0,987861","2,21256","0,953743","0,0300429","0,0033381","0,0128755",,
6160,9,"5,9466","0,988253","2,22997","0,953289","0,0262154","0,000476644","0,0200191",,
6170,9,"5,97205","0,988746","2,21523","0,951022","0,0299572","0,00523062","0,0137898",,
6180,9,"5,63747","0,990446","2,20888","0,948317","0,0279753","0,00331911","0,0203888",,
6190,8,"5,35903","0,991463","2,20012","0,954198","0,0271947","0,0019084","0,0166985",,
6200,7,"5,41068","0,992545","2,21807","0,951475","0,0256898","0,00428164","0,0185538",,
6210,7,"4,99121","0,993401","2,20069","0,959233","0,02494","0,00191847","0,0139089",,
6220,7,"4,37593","0,993882","2,17724","0,951475","0,0285442","0,00285442","0,0171265",,
6230,6,"4,76546","0,993412","2,17536","0,960154","0,024964","0,00192031","0,0129621",,
6240,8,"4,76272","0,993797","2,16758","0,957396","0,0234562","0,00287219","0,0162757",,
6250,10,"4,78088","0,99335","2,18996","0,954654","0,0252983","0,00238663","0,0176611",,
6260,9,"4,61919","0,994961","2,19973","0,954198","0,028626","0,0028626","0,014313",,
6270,8,"4,41244","0,995513","2,17209","0,956023","0,0301147","0,00239006","0,0114723",,
6280,8,"4,48906","0,994948","2,2176","0,95057","0,0346958","0,00142586","0,013308",,
6290,7,"4,46105","0,995425","2,18506","0,956938","0,022488","0,00239234","0,0181818",,
6300,8,"4,10904","0,996437","2,17912","0,958313","0,024437","0,00287494","0,0143747",,
6310,8,"3,87639","0,996722","2,15849","0,948317","0,0303461","0,00237079","0,0189663",,
6320,7,"4,07173","0,996807","2,16567","0,954654","0,0267303","0,00143198","0,0171838",,
6330,7,"4,1112","0,996678","2,18831","0,947418","0,0317385","0,00236855","0,0184747",,
6340,8,"3,52635","0,996608","2,14897","0,955566","0,0296226","0,00334448","0,0114668",,
6350,7,"3,77626","0,996802","2,16675","0,948767","0,0327324","0,0028463","0,0156546",,
6360,6,"4,03733","0,99677","2,19709","0,95648","0,025825","0,0023912","0,0153037",,
6370,6,"4,41591","0,997321","2,22733","0,949668","0,0289649","0,00189934","0,0194682",,
6380,6,"4,26546","0,997355","2,22172","0,951022","0,0294817","0,00237756","0,0171184",,
6390,7,"4,19942","0,997447","2,17708","0,956938","0,0301435","0,00191388","0,0110048",,
6400,5,"3,62738","0,997577","2,16029","0,952381","0,0309524","0,00238095","0,0142857",,
6410,6,"3,3436","0,997685","2,1022","0,958313","0,0268328","0,00143747","0,0134164",,
6420,5,"3,28329","0,99755","2,14644","0,952381","0,0304762","0,00238095","0,0147619",,
6430,5,"3,09954","0,997651","2,16358","0,947867","0,0317536","0,00379147","0,0165877",,
6440,5,"3,1925","0,997431","2,17272","0,949217","0,032748","0,00142383","0,0166113",,
6450,5,"3,28393","0,997296","2,10994","0,958313","0,0253953","0,00287494","0,0134164",,
6460,5,"3,3552","0,997265","2,18252","0,951928","0,0271299","0,00237982","0,0185626",,
6470,6,"3,36403","0,997026","2,11129","0,95511","0,0272206","0,00382044","0,0138491",,
6480,5,"3,28118","0,997196","2,20962","0,949217","0,0280019","0,00379687","0,0189843",,
6490,5,"2,75141","0,997374","2,10569","0,951475","0,0333016","0,00142721","0,0137964",,
6500,5,"2,73502","0,997468","2,07468","0,96432","0,0231437","0,00144648","0,0110897",,
6510,5,"3,05596","0,997178","2,1131","0,954198","0,0252863","0,0023855","0,0181298",,
6520,5,"2,8624","0,997145","2,08998","0,954654","0,0291169","0,00286396","0,0133652",,
6530,5,"2,5778","0,997583","2,05602","0,957396","0,0315941","0,00143609","0,00957396",,
6540,6,"2,61538","0,997654","2,0851","0,958773","0,0239693","0,00143816","0,0158198",,
6550,6,"2,62076","0,997852","2,04743","0,951928","0,0342694","0,00380771","0,00999524",,
6560,5,"2,45283","0,998155","2,00515","0,959693","0,0283109","0,00143954","0,0105566",,
6570,5,"2,40296","0,998171","1,9787","0,963855","0,026506","0,00144578","0,00819277",,
6580,6,"2,35157","0,998049","2,01407","0,946522","0,0312352","0,00425935","0,0179839",,
6590,5,"2,26459","0,998209","1,96641","0,954654","0,0305489","0,00238663","0,0124105",,
6600,6,"2,17058","0,99824","1,9739","0,948317","0,0355619","0,00237079","0,0137506",,
6610,5,"2,08002","0,998261","1,99405","0,947418","0,037423","0,00331596","0,0118427",,
6620,5,"2,25056","0,998031","1,95816","0,965717","0,0193143","0,00193143","0,0130372",,
6630,6,"2,24133","0,998032","1,98893","0,947418","0,0317385","0,00473709","0,0161061",,
6640,7,"2,1955","0,998262","1,95729","0,948767","0,0355787","0,00142315","0,0142315",,
6650,6,"2,22528","0,998141","1,96702","0,953743","0,0314735","0,00238436","0,0123987",,
6660,9,"2,10061","0,998213","1,95804","0,95511","0,0296084","0,00191022","0,0133715",,
6670,6,"2,17841","0,997934","1,92026","0,95648","0,0282162","0,00286944","0,0124342",,
6680,9,"2,20343","0,997864","1,95439","0,956938","0,0325359","0,00143541","0,00909091",,
6690,8,"2,26645","0,997611","1,96604","0,951475","0,0318744","0,00237869","0,0142721",,
6700,7,"2,28539","0,99763","1,98789","0,944733","0,0358999","0,00236183","0,0170052",,
6710,6,"2,25513","0,997855","1,97405","0,952381","0,0319048","0,00238095","0,0133333",,
6720,6,"2,45721","0,997642","1,99842","0,953743","0,0286123","0,00143062","0,0162136",,
6730,7,"2,4594","0,99757","1,92262","0,948767","0,03463","0,00142315","0,0151803",,
6740,5,"2,41473","0,997611","1,92416","0,957854","0,0268199","0,000957854","0,0143678",,
6750,6,"2,21839","0,997867","1,90171","0,94697","0,0340909","0,00378788","0,0151515",,
6760,6,"2,40466","0,99761","1,90961","0,962464","0,0303176","0,000481232","0,00673725",,
6770,5,"2,68196","0,997067","1,95834","0,956938","0,0282297","0,00382775","0,0110048",,
6780,5,"2,69223","0,997067","1,97272","0,955566","0,0301003","0,00191113","0,0124224",,
6790,5,"2,74233","0,997117","1,95057","0,952835","0,03192","0,00142925","0,0138161",,
6800,6,"2,82341","0,997342","1,97111","0,952381","0,0328571","0,00333333","0,0114286",,
6810,7,"2,8213","0,997297","1,99689","0,951475","0,0294957","0,000475737","0,0185538",,
6820,5,"2,91456","0,997325","2,00849","0,951475","0,0328259","0,00237869","0,0133206",,
6830,5,"2,97314","0,997409","1,95496","0,956938","0,0315789","0,000956938","0,0105263",,
6840,6,"3,04496","0,997449","1,98534","0,955566","0,0315337","0,0028667","0,0100334",,
6850,5,"2,87701","0,997559","1,97775","0,951928","0,0299857","0,00190386","0,0161828",,
6860,6,"2,79503","0,997309","1,99142","0,95511","0,0305635","0,00095511","0,0133715",,
6870,4,"2,68689","0,997562","1,9733","0,95057","0,029943","0,00142586","0,0180608",,
6880,4,"2,50049","0,997659","1,95046","0,954198","0,0291031","0,0019084","0,0147901",,
6890,4,"2,36442","0,99787","1,96024","0,950119","0,0299287","0,000950119","0,0190024",,
6900,5,"2,37875","0,997775","1,93345","0,952835","0,0271558","0,00381134","0,0161982",,
6910,5,"2,30958","0,997908","1,90529","0,948767","0,0327324","0,00379507","0,0147059",,
6920,5,"2,26337","0,997784","1,89492","0,960154","0,0244839","0,00144023","0,0139222",,
6930,5,"2,40759","0,997699","1,92322","0,962927","0,0235917","0,00337025","0,0101107",,
6940,6,"2,25287","0,998112","1,91698","0,951928","0,0299857","0,00142789","0,0166587",,
6950,5,"2,30062","0,99804","1,89878","0,955566","0,028667","0,00191113","0,0138557",,
6960,5,"2,32269","0,998152","1,89825","0,957854","0,0277778","0,00383142","0,0105364",,
6970,4,"2,45106","0,998102","1,9415","0,951022","0,0337613","0,00190204","0,0133143",,
6980,4,"2,2781","0,998252","1,88009","0,949217","0,0374941","0,00142383","0,0118652",,
6990,4,"2,27433","0,998344","1,91511","0,947867","0,0331754","0,00189573","0,0170616",,
7000,5,"2,09235","0,998568","1,87417","0,955566","0,0305781","0,000955566","0,0129001",,
7010,5,"2,1749","0,998586","1,87692","0,949217","0,0379687","0,00237304","0,0104414",,
7020,5,"2,27008","0,998576","1,91136","0,961076","0,0288323","0,000480538","0,00961076",,
7030,6,"2,44225","0,998719","1,94052","0,952381","0,0352381","0,00142857","0,0109524",,
7040,5,"2,53789","0,998773","1,97129","0,956938","0,0301435","0,000956938","0,0119617",,
7050,4,"2,79235","0,998524","1,98334","0,959693","0,0278311","0,000959693","0,0115163",,
7060,5,"2,79818","0,998476","1,99671","0,95648","0,0267814","0,0023912","0,0143472",,
7070,5,"2,95301","0,998578","2,01547","0,95057","0,0323194","0,00285171","0,0142586",,
7080,4,"2,69012","0,99867","1,98356","0,950119","0,0280285","0,0023753","0,0194774",,
7090,4,"2,78643","0,998373","1,97499","0,951475","0,0318744","0,00190295","0,0147479",,
7100,4,"2,77866","0,998134","1,96119","0,95057","0,0351711","0,00237643","0,0118821",,
7110,5,"2,72115","0,997979","1,93974","0,952381","0,0333333","0,00142857","0,0128571",,
7120,7,"2,73743","0,998098","1,9723","0,946074","0,0345317","0,00425733","0,0151372",,
7130,6,"2,90568","0,998077","1,96858","0,953743","0,0262279","0,0033381","0,0166905",,
7140,5,"3,06219","0,997868","2,01487","0,953743","0,0271817","0,00286123","0,0162136",,
7150,6,"2,99637","0,997822","2,00661","0,954654","0,0267303","0,00334129","0,0152745",,
7160,5,"2,91404","0,99792","2,01316","0,953289","0,0285987","0,00333651","0,014776",,
7170,5,"2,68389","0,997886","1,98531","0,952835","0,028585","0,00238209","0,0161982",,
7180,5,"2,60568","0,997793","1,95264","0,95057","0,0327947","0,00285171","0,0137833",,
7190,6,"2,69699","0,997728","1,97259","0,956023","0,0248566","0,00286807","0,0162524",,
7200,4,"2,68601","0,9973","1,96994","0,959233","0,0258993","0,00191847","0,0129496",,
7210,4,"2,5222","0,997462","1,93905","0,959233","0,0263789","0,00239808","0,0119904",,
7220,5,"2,45883","0,997372","1,92042","0,95511","0,0348615","0,00238777","0,00764088",,
7230,5,"2,46164","0,997368","1,90078","0,958773","0,0268456","0,00239693","0,0119847",,
7240,4,"2,30092","0,997183","1,88667","0,953289","0,0324118","0,00285987","0,0114395",,
7250,4,"2,38407","0,997504","1,89184","0,951475","0,0299715","0,00285442","0,0156993",,
7260,4,"2,40713","0,997326","1,9253","0,958313","0,0253953","0,00191663","0,0143747",,
7270,7,"2,36527","0,997198","1,94032","0,95511","0,0305635","0,00191022","0,0124164",,
7280,6,"2,40205","0,997496","1,91415","0,952835","0,0281086","0,00476417","0,0142925",,
7290,4,"2,41402","0,99725","1,91839","0,955566","0,0301003","0,00430005","0,0100334",,
7300,5,"2,59146","0,997095","1,9273","0,959233","0,0263789","0,00143885","0,0129496",,
7310,7,"2,51985","0,997087","1,92254","0,959693","0,0263916","0,00287908","0,0110365",,
7320,8,"2,34096","0,997025","1,91626","0,952381","0,0314286","0,00142857","0,0147619",,
7330,5,"2,84992","0,997142","1,9773","0,95648","0,0272597","0,00095648","0,0153037",,
7340,5,"2,99083","0,997367","1,98444","0,95511","0,0281757","0,00382044","0,012894",,
7350,6,"3,28945","0,99713","2,03152","0,946074","0,0340587","0,00614948","0,0137181",,
7360,4,"3,48388","0,996851","2,06479","0,944733","0,0321209","0,00236183","0,0207841",,
7370,6,"3,51603","0,996554","2,05031","0,951928","0,0295098","0,00428367","0,0142789",,
7380,4,"3,38686","0,996758","2,03481","0,951475","0,0328259","0,00142721","0,0142721",,
7390,5,"3,42566","0,99635","2,05033","0,952381","0,0257143","0,0047619","0,0171429",,
7400,4,"3,22635","0,99638","2,0045","0,958313","0,0287494","0,00239578","0,0105414",,
7410,7,"3,25499","0,996404","2,03682","0,947867","0,0369668","0,00236967","0,0127962",,
7420,5,"3,32583","0,996766","2,02909","0,95648","0,0291726","0,00143472","0,0129125",,
7430,6,"3,14862","0,997129","2,02611","0,959233","0,0282974","0,000959233","0,0115108",,
7440,6,"3,19914","0,9971","2,05285","0,944287","0,0368272","0,000944287","0,0179415",,
7450,5,"3,27202","0,99716","2,02134","0,951928","0,0328415","0,00142789","0,013803",,
7460,6,"3,29702","0,996513","2,02939","0,950119","0,0327791","0,00285036","0,0142518",,
7470,5,"3,3539","0,996424","2,02151","0,959233","0,0235012","0,00335731","0,0139089",,
7480,7,"3,45917","0,995824","2,02876","0,94518","0,0406427","0,00094518","0,0132325",,
7490,8,"3,55904","0,996253","2,06857","0,958773","0,0268456","0,00143816","0,0129434",,
7500,8,"3,70735","0,996433","2,02767","0,955566","0,0272336","0,000955566","0,0162446",,
7510,7,"3,45756","0,996264","2,0794","0,951475","0,0299715","0,00333016","0,0152236",,
7520,6,"3,29516","0,996266","2,03772","0,953743","0,0252742","0,00381497","0,0171674",,
7530,7,"3,19395","0,995999","2,02567","0,951928","0,0304617","0,00475964","0,012851",,
7540,6,"2,80544","0,996522","2,00659","0,951928","0,0333175","0,00237982","0,0123751",,
7550,6,"2,90192","0,996531","2,0025","0,959233","0,0292566","0,00191847","0,00959233",,
7560,4,"2,86127","0,996639","2,02081","0,950119","0,0270784","0,000950119","0,0218527",,
7570,4,"2,93084","0,9963","2,00213","0,950119","0,031829","0,0023753","0,015677",,
7580,5,"3,26085","0,996132","2,06042","0,952835","0,0281086","0,0028585","0,0161982",,
7590,5,"3,11663","0,996215","2,01403","0,949217","0,032748","0,00189843","0,0161367",,
7600,5,"3,19938","0,995899","2,04066","0,956938","0,0244019","0,00478469","0,0138756",,
7610,6,"3,22704","0,996102","2,01299","0,950119","0,0304038","0,00427553","0,0152019",,
7620,6,"3,08292","0,996247","1,97912","0,961538","0,0254808","0,00144231","0,0115385",,
7630,5,"2,93839","0,996386","1,99851","0,948767","0,0332068","0,00426945","0,0137571",,
7640,4,"2,93853","0,996553","1,96851","0,962927","0,0235917","0,00144439","0,0120366",,
7650,5,"3,03334","0,996572","2,02457","0,942063","0,0315591","0,00282619","0,0235516",,
7660,4,"3,37712","0,996272","2,01418","0,958773","0,0258869","0,00191755","0,0134228",,
7670,4,"3,51676","0,996101","2,03249","0,957396","0,025371","0,00335089","0,0138822",,
7680,4,"3,6331","0,996305","2,04985","0,958773","0,0230105","0,00191755","0,0162991",,
7690,5,"3,55053","0,996228","2,04572","0,968054","0,0198451","0,00145208","0,0106486",,
7700,6,"3,70876","0,996482","2,08844","0,943841","0,0316187","0,00377537","0,0207645",,
7710,7,"3,56037","0,996506","2,02377","0,954654","0,027685","0,00143198","0,0162291",,
7720,5,"3,61934","0,996824","2,06937","0,954654","0,0257757","0,00238663","0,0171838",,
7730,5,"3,71103","0,996576","2,04863","0,957396","0,0229775","0,00239349","0,0172331",,
7740,6,"3,54419","0,996584","2,04869","0,950119","0,0332542","0,00285036","0,0137767",,
7750,7,"3,73462","0,996607","2,07741","0,956938","0,0253589","0,00287081","0,0148325",,
7760,6,"3,64585","0,996852","2,07045","0,951475","0,0352046","0,000475737","0,0128449",,
7770,6,"3,76137","0,996515","2,06322","0,953289","0,029552","0,000953289","0,0162059",,
7780,5,"3,7194","0,996497","2,08247","0,947418","0,0303174","0,00284225","0,0194221",,
7790,5,"3,65156","0,996205","2,05888","0,954654","0,0295943","0,00381862","0,0119332",,
7800,6,"3,58855","0,995877","2,04256","0,956023","0,0272467","0,00239006","0,0143403",,
7810,6,"3,56846","0,995766","2,03583","0,95648","0,0286944","0,00191296","0,0129125",,
7820,6,"3,67109","0,995988","2,06473","0,957396","0,0248923","0,000957396","0,0167544",,
7830,6,"3,36715","0,995903","2,03556","0,956023","0,0267686","0,00239006","0,0148184",,
7840,6,"3,70985","0,995959","2,05141","0,95511","0,0276982","0,00238777","0,0148042",,
7850,6,"3,50492","0,996024","2,0152","0,959233","0,0211031","0,00239808","0,0172662",,
7860,5,"3,4787","0,995481","2,05176","0,952835","0,0290615","0,00238209","0,0157218",,
7870,5,"3,46205","0,995648","2,05649","0,949668","0,0280152","0,00189934","0,0204179",,
7880,4,"3,19447","0,995569","2,00866","0,943841","0,0335064","0,00519113","0,0174611",,
7890,4,"3,33447","0,99536",2024,"0,959693","0,0235125","0,00143954","0,0153551",,
7900,5,"3,53846","0,995739","2,03082","0,949217","0,032748","0,00189843","0,0161367",,
7910,4,"3,5924","0,995998","2,06756","0,951475","0,0285442","0,00428164","0,0156993",,
7920,5,"3,72319","0,996188","2,08495","0,947418","0,02937","0,00378967","0,0194221",,
7930,5,"3,82513","0,996084","2,06885","0,956938","0,0244019","0,00143541","0,0172249",,
7940,4,"3,70636","0,996174","2,05543","0,951928","0,0304617","0,00237982","0,0152308",,
7950,6,"3,65674","0,996034","2,02981","0,949668","0,0337132","0,002849","0,0137702",,
7960,6,"3,6054","0,996175","2,05086","0,952835","0,026203","0,0028585","0,0181039",,
7970,6,"3,71356","0,996477","2,09885","0,95648","0,0263032","0,00047824","0,0167384",,
7980,5,"3,83347","0,996444","2,06621","0,951475","0,027117","0,00333016","0,018078",,
7990,4,"3,78876","0,996641","2,07675","0,951475","0,0275928","0,00285442","0,018078",,
8000,5,"3,73784","0,996988","2,10143","0,943841","0,0325625","0,00377537","0,0198207",,
8010,4,"3,48373","0,997281","2,01234","0,957396","0,025371","0,00143609","0,015797",,
8020,4,"3,72058","0,996459","2,03589","0,954654","0,0291169","0,00143198","0,0147971",,
8030,5,"3,63306","0,996629","2,05106","0,962927","0,0250361","0,00144439","0,0105922",,
8040,6,"3,61348","0,996529","2,02602","0,953289","0,0324118",0,"0,0142993",,
8050,4,"3,58791","0,996543","2,02519","0,961076","0,0225853","0,00288323","0,0134551",,
8060,4,"3,4331","0,996644","2,04051","0,957854","0,0229885","0,00335249","0,0158046",,
8070,4,"3,22321","0,997024","2,02798","0,957396","0,0277645","0,000478698","0,0143609",,
8080,4,"3,31194","0,996625","2,05438","0,953289","0,028122","0,00190658","0,0166826",,
8090,5,"3,09683","0,996414","2,04524","0,947418","0,0303174","0,00236855","0,0198958",,
8100,6,"3,03749","0,996655","2,01773","0,945626","0,0321513","0,00472813","0,0174941",,
8110,6,"2,93309","0,996411","2,01994","0,953743","0,0271817","0,00143062","0,0176443",,
8120,5,"2,72864","0,996428","1,97033","0,95648","0,0291726","0,00143472","0,0129125",,
8130,5,"2,95325","0,996029","1,98636","0,947418","0,0341071","0,00284225","0,0156324",,
8140,6,"2,99687","0,995974","2,0003","0,95511","0,030086","0,000477555","0,0143266",,
8150,7,"2,86893","0,9962","2,0066","0,95648","0,0267814","0,00430416","0,0124342",,
8160,7,"2,95822","0,99613","1,99757","0,954198","0,0295802","0,0023855","0,0138359",,
8170,7,"3,08499","0,995849","2,00775","0,951928","0,0323655","0,00285578","0,012851",,
8180,10,"3,10049","0,996045",2035,"0,951928","0,0276059","0,00142789","0,0190386",,
8190,6,"3,0378","0,995947","2,0239","0,95648","0,0272597","0,00095648","0,0153037",,
8200,6,"3,11607","0,996064","2,03453","0,949668","0,0308642","0,0042735","0,0151947",,
8210,5,"2,87968","0,996247","2,00957","0,954198","0,0276718","0,0023855","0,0157443",,
8220,5,"2,90984","0,995932","1,96507","0,961076","0,0259491","0,00144161","0,0115329",,
8230,5,"2,71907","0,995992","1,96966","0,950119","0,0308789","0,0023753","0,0166271",,
8240,5,2833,"0,995805","2,01921","0,95057","0,0261407","0,00237643","0,0209125",,
8250,6,"2,96191","0,995828","1,98973","0,953743","0,033381","0,00381497","0,00906056",,
8260,7,"2,74044","0,995612","1,9931","0,954198","0,028626","0,0019084","0,0152672",,
8270,6,"2,88571","0,995637","2,00236","0,952835","0,0309671","0,00190567","0,0142925",,
8280,5,"2,73786","0,995645","1,95362","0,956938","0,0267943","0,00334928","0,0129187",,
8290,6,"2,73773","0,995656","1,9581","0,957854","0,0272989","0,00239464","0,0124521",,
8300,6,"2,73731","0,995599","1,97555","0,956938","0,0248804","0,00239234","0,0157895",,
8310,6,"2,56728","0,995688","1,95877","0,945626","0,035461","0,00425532","0,0146572",,
8320,6,"2,66529","0,995338","1,98297","0,959233","0,0244604","0,000959233","0,0153477",,
8330,5,"2,78749","0,994989","1,95496","0,95511","0,030086","0,00143266","0,0133715",,
8340,5,"2,74736","0,994697","1,96312","0,962927","0,0264805","0,00144439","0,00914781",,
8350,6,"2,6982","0,994665","2,00554","0,942507","0,0367578","0,00282752","0,0179076",,
8360,5,"2,59192","0,994361","1,98581","0,952835","0,0314435","0,0028585","0,0128633",,
8370,3,"2,41225","0,99441","1,94375","0,948317","0,0346136","0,00237079","0,0146989",,
8380,3,"2,37824","0,994727","1,91885","0,94518","0,0354442","0,00283554","0,0165406",,
8390,3,"2,27034","0,994686","1,92887","0,952381","0,0290476","0,00238095","0,0161905",,
8400,4,"2,23321","0,994675","1,91018","0,95511","0,0305635","0,00382044","0,0105062",,
8410,3,"2,27409","0,994527","1,93302","0,947418","0,0388441","0,00284225","0,0108953",,
8420,4,"2,01124","0,993963","1,87732","0,947418","0,0350545","0,00284225","0,014685",,
8430,3,"2,14951","0,994031","1,87681","0,959693","0,0230326","0,00335893","0,0139155",,
8440,3,"2,13305","0,99376","1,87557","0,956938","0,0282297","0,00191388","0,0129187",,
8450,4,"1,91614","0,993426","1,86887","0,951475","0,0328259","0,00428164","0,0114177",,
8460,4,"1,98785","0,993729","1,84581","0,957396","0,0292006","0,00143609","0,0119674",,
8470,4,"1,98765","0,993584","1,91759","0,947418","0,0378967","0,00142113","0,0132639",,
8480,4,"1,99743","0,994036","1,86634","0,95648","0,0291726","0,0023912","0,011956",,
8490,4,"2,04282","0,993966","1,87181","0,953289","0,0324118","0,00238322","0,0119161",,
8500,5,"2,01933","0,994497","1,84177","0,958773","0,0287632","0,00239693","0,0100671",,
8510,5,"2,02781","0,994822","1,88283","0,957396","0,0306367","0,00191479","0,0100527",,
8520,4,"2,06815","0,994835","1,88292","0,959693","0,0273512","0,00239923","0,0105566",,
8530,5,"2,07084","0,994645","1,89321","0,959233","0,0292566","0,00431655","0,00719424",,
8540,4,"2,02406","0,994908","1,84835","0,95511","0,030086","0,00429799","0,0105062",,
8550,3,"1,99584","0,994378","1,87364","0,958773","0,0282838","0,00287632","0,0100671",,
8560,3,"2,01847","0,994486","1,82459","0,962464","0,0250241","0,00240616","0,0101059",,
8570,3,"2,00521","0,994583","1,85324","0,954198","0,0329198","0,0023855","0,0104962",,
8580,3,"2,00135","0,994591","1,86702","0,95511","0,0305635","0,00143266","0,012894",,
8590,6,"2,01158","0,99419","1,87813","0,947418","0,0364756","0,00189484","0,0142113",,
8600,4,"2,00632","0,994073","1,84573","0,951475","0,0385347","0,00190295","0,00808754",,
8610,4,"2,02201","0,994152","1,83971","0,962464","0,0255053","0,00192493","0,0101059",,
8620,5,"2,06491","0,994221","1,88835","0,953743","0,0290892","0,00429185","0,0128755",,
8630,4,"2,04871","0,994636","1,88323","0,946074","0,0354778","0,00425733","0,0141911",,
8640,5,"2,02991","0,994966","1,8638","0,95057","0,0346958","0,00095057","0,0137833",,
8650,5,"1,99986","0,995276","1,87276","0,951022","0,0318592","0,0042796","0,0128388",,
8660,3,"1,94433","0,995644","1,84632","0,954198","0,0319656","0,0023855","0,0114504",,
8670,3,"1,9565","0,99543","1,87101","0,946074","0,0364238","0,0037843","0,0137181",,
8680,4,"1,95294","0,995285","1,83797","0,959693","0,0302303","0,00431862","0,00575816",,
8690,3,"1,9381","0,995317","1,89062","0,958313","0,0292286","0,00239578","0,0100623",,
8700,4,"2,02128","0,994914","1,87649","0,959693","0,0273512","0,00239923","0,0105566",,
8710,4,"2,12289","0,994189","1,91237","0,951475","0,0313987","0,00237869","0,0147479",,
8720,3,"2,10258","0,994498","1,93044","0,95057","0,0327947","0,00237643","0,0142586",,
8730,4,"2,13068","0,993998","1,86383","0,954198","0,0357824","0,0019084","0,00811069",,
8740,4,"2,13051","0,994706","1,90156","0,951022","0,0351878","0,00142653","0,0123633",,
8750,5,"2,25657","0,99419","1,89476","0,949668","0,0346629","0,00237417","0,0132953",,
8760,5,"2,28096","0,994684","1,90143","0,956938","0,0263158","0,00239234","0,0143541",,
8770,6,"2,24796","0,994348","1,90897","0,954654","0,0252983","0,00238663","0,0176611",,
8780,7,"2,4048","0,99402","1,9437","0,953289","0,0324118","0,00285987","0,0114395",,
8790,3,"2,44481","0,994105","1,98395","0,95511","0,0310411","0,00191022","0,0119389",,
8800,4,"2,45823","0,993758","1,95504","0,948767","0,0317837","0,00237192","0,0170778",,
8810,4,"2,61596","0,994243","1,99729","0,950119","0,031829","0,0023753","0,015677",,
8820,5,"2,62061","0,994452","1,95597","0,95057","0,0308935","0,00142586","0,0171103",,
8830,5,"2,77441","0,994614","1,96734","0,959693","0,0254319","0,00335893","0,0115163",,
8840,6,"2,70713","0,99418",1982,"0,952835","0,0304907","0,000476417","0,0161982",,
8850,5,"2,63847","0,994107","1,98569","0,948767","0,03463","0,00379507","0,0128083",,
8860,4,"2,60017","0,994228","1,98355","0,960615","0,0278578","0,00144092","0,0100865",,
8870,4,"2,39483","0,993535","1,94621","0,951475","0,0309229","0,00285442","0,0147479",,
8880,4,"2,49948","0,993752","1,95009","0,962927","0,025999","0,000962927","0,0101107",,
8890,5,"2,58595","0,994005","1,97463","0,955566","0,0310559","0,00238892","0,010989",,
8900,3,"2,53754","0,993782","1,95042","0,954654","0,0329356","0,00381862","0,00859189",,
8910,4,"2,62992","0,993924","1,98404","0,943841","0,0377537","0,00330345","0,0151015",,
8920,4,"2,7107","0,994208","1,95529","0,953289","0,0343184","0,00524309","0,00714967",,
8930,3,"2,79584","0,994461","1,97194","0,954654","0,0305489","0,00381862","0,0109785",,
8940,3,"2,73254","0,994236","2,01546","0,951022","0,0309082","0,00332858","0,0147408",,
8950,3,"2,58782","0,99368",1952,"0,95511","0,0310411","0,00191022","0,0119389",,
8960,3,"2,70924","0,993845","1,9903","0,952381","0,0285714","0,00380952","0,0152381",,
8970,4,"2,78476","0,993925","2,00243","0,950119","0,0342043","0,0023753","0,0133017",,
8980,7,"2,95845","0,994502","2,01098","0,961076","0,024988","0,00240269","0,0115329",,
8990,5,"2,82492","0,994081","2,00074","0,95511","0,0319962","0,00191022","0,0109838",,
9000,7,"2,80748","0,994047","2,0016","0,951022","0,0337613","0,00190204","0,0133143",,
9010,5,"2,78365","0,993958","1,9694","0,962001","0,026455","0,000481","0,011063",,
9020,7,"2,81262","0,993932","2,12334","0,944287","0,03305","0,00472144","0,0179415",,
9030,7,"2,94186","0,9943","2,13025","0,957396","0,0268071","0,00143609","0,0143609",,
9040,7,"2,93118","0,994854","2,00163","0,953289","0,0319352","0,000953289","0,0138227",,
9050,7,"2,82588","0,994933","2,05485","0,963855","0,0240964","0,00240964","0,00963855",,
9060,8,"3,03306","0,994868","2,1935","0,94697","0,0340909","0,00236742","0,016572",,
9070,8,"3,1106","0,995416","2,02666","0,949668","0,0308642","0,00332384","0,0161443",,
9080,7,"3,01069","0,995828","2,03416","0,954654","0,0310263","0,000954654","0,0133652",,
9090,8,"3,53223","0,99586","2,05535","0,95648","0,0296509","0,00143472","0,0124342",,
9100,8,"3,2474","0,996487","2,05093","0,947418","0,0355282","0,00189484","0,0151587",,
9110,7,"3,75431","0,997281","2,07057","0,959693","0,0244722","0,00143954","0,0143954",,
9120,8,"3,62483","0,997211","2,07003","0,959233","0,0244604","0,00335731","0,0129496",,
