Generation number,Total number of allele,Diversity,Activity,Time,Fertility rate,2 DSB on one site rate,No DSB rate,No symmetrical sites (binding + DSB) rate,,"0,955004268999998"
3090,10,"4,15449","0,99999","2,36973","0,951928","0,0314136","0,00285578","0,013803",,
3100,10,"4,24596","0,999942","2,34785","0,952835","0,0300143","0,0028585","0,0142925",,
3110,10,"4,25202","0,999966","2,33231","0,955566","0,0248447","0,00238892","0,0172002",,
3120,9,"4,52899","0,999913","2,38326","0,957396","0,0263284","0,00191479","0,0143609",,
3130,9,"4,77287","0,999985","2,41794","0,951022","0,0309082","0,00237756","0,0156919",,
3140,10,"5,01958","0,999926","2,41682","0,948317","0,0322428","0,00189663","0,0175439",,
3150,9,"5,41044","0,999931","2,34851","0,961076","0,0192215","0,00384431","0,0158578",,
3160,9,"5,43885","0,999943","2,43732","0,956023","0,0234226","0,00239006","0,0181644",,
3170,9,"5,69424","0,999985","2,3929","0,962464","0,0211742","0,00433109","0,0120308",,
3180,10,"5,4894","1,00006","2,44363","0,956938","0,0229665","0,00239234","0,0177033",,
3190,11,"5,7206","1,00009","2,41363","0,953289","0,0238322","0,00333651","0,0195424",,
3200,11,"5,56827","1,00008","2,41465","0,954654","0,026253","0,00238663","0,0167064",,
3210,11,"5,50513","1,00018","2,44003","0,950119","0,0289786","0,00142518","0,0194774",,
3220,12,"5,28773","1,00015","2,41083","0,953743","0,0257511","0,0033381","0,0171674",,
3230,12,"5,27798","1,0002","2,46857","0,955566","0,0262781","0,00238892","0,0157668",,
3240,12,"5,39258","1,00025","2,4171","0,959233","0,0230216","0,00239808","0,0153477",,
3250,11,"5,43074","1,00028","2,37264","0,95057","0,0294677","0,00285171","0,0171103",,
3260,12,"4,77701","1,00025","2,38762","0,957396","0,025371","0,00143609","0,015797",,
3270,12,"5,27155","1,00033","2,41385","0,953289","0,0262154","0,00190658","0,0185891",,
3280,11,"4,61862","1,00038","2,41888","0,950119","0,0256532","0,00380048","0,0204276",,
3290,9,"4,70992","1,00036","2,44405","0,955566","0,0248447","0,00143335","0,0181558",,
3300,9,"4,81876","1,00044","2,42449","0,956023","0,0258126","0,00143403","0,0167304",,
3310,8,"4,85147","1,00044","2,46293","0,953743","0,0267048","0,000953743","0,018598",,
3320,8,"4,86612","1,00048","2,42789","0,958773","0,0220518","0,00239693","0,0167785",,
3330,7,"4,69227","1,00049","2,44474","0,953743","0,0290892","0,00238436","0,014783",,
3340,6,"4,66008","1,00048","2,46151","0,947867","0,0303318","0,00236967","0,0194313",,
3350,6,"4,69254","1,00049","2,39472","0,962001","0,021645","0,003848","0,012506",,
3360,7,"4,59755","1,00049","2,39392","0,957396","0,025371","0,00143609","0,015797",,
3370,6,"4,61718","1,00049","2,42736","0,95057","0,0304183","0,00285171","0,0161597",,
3380,6,"4,71535","1,00047","2,40714","0,959233","0,0239808","0,00239808","0,0143885",,
3390,6,"5,00913","1,00047","2,42044","0,958773","0,0230105","0,00287632","0,0153404",,
3400,7,"4,97191","1,00048","2,44053","0,954198","0,0248092","0,00333969","0,0176527",,
3410,8,"4,95415","1,00046","2,42287","0,951928","0,0280819","0,00285578","0,0171347",,
3420,7,"4,8202","1,00046","2,40312","0,952835","0,028585","0,00190567","0,0166746",,
3430,7,"4,61138","1,00046","2,37756","0,958773","0,0249281","0,00287632","0,0134228",,
3440,7,"4,32499","1,00044","2,40295","0,947867","0,0303318","0,00331754","0,0184834",,
3450,7,"4,46481","1,00045","2,47276","0,954654","0,0267303","0,00143198","0,0171838",,
3460,7,"4,39537","1,00044","2,36898","0,964785","0,0164014","0,00434153","0,0144718",,
3470,7,"4,7013","1,00045","2,34595","0,962927","0,025999","0,000962927","0,0101107",,
3480,6,"4,48751","1,00044","2,41174","0,956023","0,0258126","0,00286807","0,0152964",,
3490,7,"4,56559","1,00043","2,37299","0,959693","0,0201536","0,00287908","0,0172745",,
3500,7,"4,18509","1,00044","2,36292","0,956023","0,0267686","0,00143403","0,0157744",,
3510,7,"4,64272","1,00043","2,36356","0,958773","0,021093","0,00287632","0,0172579",,
3520,8,"4,24383","1,00043","2,3765","0,951022","0,0275796","0,00285307","0,0185449",,
3530,8,"4,90743","1,00041","2,47584","0,947418","0,0303174","0,00236855","0,0198958",,
3540,8,"5,20508","1,0004","2,38253","0,957854","0,0220307","0,00431034","0,0158046",,
3550,8,"4,61465","1,00041","2,38105","0,957854","0,0292146","0,00191571","0,0110153",,
3560,8,"3,97747","1,00039","2,34357","0,947867","0,02891","0,0028436","0,0203791",,
3570,8,"3,62333","1,00041","2,29142","0,954654","0,0300716","0,00190931","0,0133652",,
3580,8,"3,53784","1,00037","2,28321","0,950119","0,0346793","0,00285036","0,0123515",,
3590,7,"4,1075","1,00035","2,36866","0,954654","0,027685","0,00238663","0,0152745",,
3600,8,"4,16041","1,00039","2,38587","0,954198","0,0257634","0,0023855","0,0176527",,
3610,7,"3,89723","1,00036","2,30984","0,951022","0,0242511","0,00237756","0,022349",,
3620,7,"3,81659","1,00032","2,31957","0,948767","0,03463","0,00142315","0,0151803",,
3630,7,"3,70896","1,00032","2,3362","0,949668","0,0332384","0,00237417","0,0147198",,
3640,8,"3,42865","1,00035","2,30661","0,957854","0,0225096","0,00383142","0,0158046",,
3650,9,"3,69608","1,0004","2,34941","0,948317","0,0317686","0,00284495","0,0170697",,
3660,11,"4,3023","1,00041","2,36795","0,955566","0,0262781","0,0028667","0,0152891",,
3670,11,"4,45608","1,0004","2,40934","0,951475","0,0323501","0,00237869","0,0137964",,
3680,8,"4,44791","1,00042","2,41682","0,952381","0,0295238","0,00190476","0,0161905",,
3690,8,"4,73407","1,00044","2,42826","0,953743","0,0290892","0,000953743","0,0162136",,
3700,7,"4,28344","1,00044","2,34933","0,960154","0,0240038","0,00480077","0,0110418",,
3710,7,"4,28964","1,00043","2,58802","0,953743","0,0300429","0,00286123","0,0133524",,
3720,9,"4,4906","1,00041","2,50912","0,954654","0,0229117","0,00286396","0,0195704",,
3730,8,"4,38795","1,00037","2,42406","0,957396","0,0292006","0,00430828","0,00909526",,
3740,9,"4,56623","1,00038","2,35563","0,959693","0,0220729","0,00143954","0,0167946",,
3750,8,"4,49372","1,00038","2,3925","0,956023","0,0296367","0,00239006","0,0119503",,
3760,10,"4,40809","1,00037","2,36067","0,955566","0,0258003","0,000955566","0,017678",,
3770,7,"4,10756","1,00035","2,39181","0,951022","0,0309082","0,00285307","0,0152164",,
3780,7,"3,94585","1,00029","2,37649","0,956938","0,0210526","0,00526316","0,0167464",,
3790,8,"4,12927","1,00028","2,37197","0,948767","0,0308349","0,00237192","0,0180266",,
3800,7,"4,22721","1,00027","2,33246","0,946074","0,0340587","0,000946074","0,0189215",,
3810,8,"4,43736","1,00027","2,41166","0,954198","0,0248092","0,0014313","0,0195611",,
3820,8,"3,86099","1,00024","2,30529","0,962464","0,0197305","0,00288739","0,0149182",,
3830,7,"4,16568","1,00029","2,39335","0,956938","0,0253589","0,00143541","0,0162679",,
3840,8,"4,37555","1,00031","2,35262","0,959233","0,0254197","0,00431655","0,0110312",,
3850,8,"4,4258","1,0003","2,41798","0,961076","0,0225853","0,00144161","0,0148967",,
3860,9,"4,7694","1,00034","2,34707","0,956023","0,0301147","0,00286807","0,0109943",,
3870,10,"5,44597","1,00039","2,38509","0,953743","0,0243205","0,00143062","0,0205055",,
3880,9,"5,41169","1,00041","2,36191","0,960615","0,0244957","0,000480307","0,0144092",,
3890,9,"5,37659","1,0004","2,44235","0,966651","0,0202997","0,00289995","0,0101498",,
3900,9,"5,29012","1,00044","2,38859","0,95648","0,0229555","0,00191296","0,0186514",,
3910,10,"5,57173","1,00041","2,42869","0,955566","0,0258003","0,00143335","0,0172002",,
3920,9,"5,7603","1,0004","2,42357","0,955566","0,0229336","0,00143335","0,0200669",,
3930,9,"5,54012","1,00041","2,36083","0,962927","0,0207029","0,000481464","0,0158883",,
3940,9,"5,75957","1,00041","2,40006","0,951475","0,0285442","0,00190295","0,018078",,
3950,9,"5,35308","1,00041","2,39322","0,952381","0,027619","0,00238095","0,017619",,
3960,10,"5,15771","1,0004","2,40727","0,955566","0,0277114","0,00334448","0,0133779",,
3970,11,"5,2164","1,00042","2,39846","0,962927","0,0240732","0,000962927","0,0120366",,
3980,10,"5,15411","1,00039","2,38068","0,956023","0,0229446","0,00239006","0,0186424",,
3990,10,"4,7628","1,00036","2,39673","0,959693","0,0230326","0,00239923","0,0148752",,
4000,9,"4,78691","1,00034","2,37816","0,95511","0,0267431","0,00095511","0,017192",,
4010,9,"4,91961","1,00034","2,35602","0,958313","0,0229995","0,00383325","0,0148539",,
4020,9,"5,14795","1,00034","2,33066","0,959693","0,0244722","0,00191939","0,0139155",,
4030,10,"5,07246","1,0003","2,37729","0,952381","0,0238095","0,00333333","0,0204762",,
4040,9,"5,28152","1,00032","2,40754","0,958313","0,0263536","0,00239578","0,0129372",,
4050,9,"5,22143","1,00032","2,39768","0,954198","0,0276718","0,0023855","0,0157443",,
4060,11,"5,35183","1,0003","2,40287","0,94697","0,0345644","0,00284091","0,015625",,
4070,9,"5,34705","1,00029","2,35245","0,956938","0,0248804","0,00239234","0,0157895",,
4080,9,"5,40197","1,00028","2,4416","0,952381","0,0280952","0,00142857","0,0180952",,
4090,10,"5,72741","1,00031",2459,"0,951928","0,025702","0,00190386","0,0204664",,
4100,10,"5,47863","1,00031","2,44731","0,946522","0,0265026","0,00331283","0,023663",,
4110,9,"5,16658","1,0003","2,4294","0,948767","0,0327324","0,00142315","0,0170778",,
4120,9,"5,45566","1,00033","2,39326","0,954654","0,0281623","0,000954654","0,0162291",,
4130,8,"5,77293","1,00027","2,44497","0,95511","0,0248329","0,00334288","0,0167144",,
4140,9,"5,57128","1,00028","2,41431","0,954198","0,0276718","0,000954198","0,0171756",,
4150,9,"6,15067","1,00029","2,40038","0,954198","0,0267176","0,000954198","0,0181298",,
4160,8,"5,93874","1,00025","2,42845","0,95648","0,0277379","0,00143472","0,0143472",,
4170,10,"6,34435","1,00027","2,42552","0,955566","0,0238892","0,0028667","0,017678",,
4180,9,"6,10496","1,00018","2,45235","0,95648","0,0267814","0,00143472","0,0153037",,
4190,9,"6,52334","1,00021","2,46491","0,95511","0,0238777","0,00429799","0,0167144",,
4200,9,"6,50562","1,00022","2,45313","0,960615","0,0240154","0,00144092","0,0139289",,
4210,8,"6,57423","1,00029","2,54056","0,948317","0,0293978","0,00379327","0,0184922",,
4220,10,"6,8137","1,00029","2,46083","0,960615","0,0225744","0,00144092","0,0153698",,
4230,10,"6,81133","1,00019","2,45787","0,954198","0,0262405","0,0014313","0,0181298",,
4240,9,"6,75402","1,00023","2,41026","0,956023","0,0296367","0,000478011","0,0138623",,
4250,9,"6,53018","1,00022","2,44368","0,955566","0,0310559","0,00143335","0,0119446",,
4260,9,"6,08267","1,00017","2,41448","0,953743","0,0243205","0,00429185","0,0176443",,
4270,9,"5,14667","1,00011","2,38925","0,954654","0,0229117","0,00429594","0,0181384",,
4280,9,"5,24238","1,00015","2,41664","0,954198","0,0252863","0,00333969","0,0171756",,
4290,10,"5,27898","1,00011","2,45202","0,954654","0,0229117","0,00334129","0,0190931",,
4300,10,"5,96994","1,00018","2,46132","0,94697","0,0336174","0,00804924","0,0113636",,
4310,10,"6,00341","1,00016","2,47823","0,951928","0,0271299","0,00380771","0,0171347",,
4320,10,"5,93116","1,0001","2,43264","0,952381","0,0261905","0,00285714","0,0185714",,
4330,10,"5,29917","1,00002","2,37051","0,959693","0,0235125","0,00335893","0,0134357",,
4340,9,"5,6928","1,00009","2,40039","0,949668","0,0242165","0,00237417","0,0237417",,
4350,9,"5,7612","1,00009","2,38863","0,95511","0,0243553","0,00382044","0,0167144",,
4360,9,"6,12542","1,00016","2,42268","0,954198","0,0257634","0,0014313","0,0186069",,
4370,10,"5,92411","1,00018","2,49051","0,95511","0,0276982","0,00286533","0,0143266",,
4380,10,"5,54094","1,00017","2,43079","0,956023","0,0219885","0,0043021","0,0176864",,
4390,11,"5,65388","1,00025","2,40458","0,959693","0,0235125","0,00287908","0,0139155",,
4400,11,"5,94356","1,00022","2,43985","0,956023","0,0258126","0,00191205","0,0162524",,
4410,10,"6,04969","1,00022","2,41216","0,961076","0,0197021","0,000961076","0,0182605",,
4420,11,"6,75651","1,00022","2,48473","0,957396","0,0244136","0,00191479","0,0162757",,
4430,12,"6,65789","1,00021","2,48375","0,950119","0,0285036","0,00285036","0,0185273",,
4440,12,"6,75491","1,0002","2,48945","0,943396","0,0334906","0,00471698","0,0183962",,
4450,12,"6,46493","1,00021","2,47105","0,96432","0,0192864","0,00096432","0,0154291",,
4460,11,"7,23242","1,00029","2,44871","0,963391","0,0245665","0,00144509","0,0105973",,
4470,10,"6,65054","1,00025","2,49348","0,951475","0,0285442","0,00285442","0,0171265",,
4480,10,"6,28308","1,00022","2,47423","0,957854","0,019636","0,0052682","0,0172414",,
4490,8,"5,65687","1,00021","2,47931","0,954654","0,0267303","0,000477327","0,0181384",,
4500,8,"6,05018","1,00025","2,46848","0,952381","0,0280952","0,00238095","0,0171429",,
4510,9,"6,17355","1,00027","2,4717","0,95057","0,0270913","0,00380228","0,0185361",,
4520,8,"6,62568","1,0003","2,41459","0,962927","0,0226288","0,00192585","0,0125181",,
4530,8,"6,57492","1,00033","2,43692","0,954198","0,0291031","0,000954198","0,0157443",,
4540,10,"6,78047","1,00032","2,45415","0,956938","0,022488","0,00287081","0,0177033",,
4550,9,"6,6123","1,0003","2,42242","0,954198","0,0243321","0,0028626","0,0186069",,
4560,9,"6,64213","1,00028","2,48638","0,944287","0,0363551","0,000944287","0,0184136",,
4570,9,"5,99676","1,00019","2,44807","0,95511","0,02149","0,00334288","0,0200573",,
4580,10,"5,60924","1,00015","2,50673","0,95057","0,0313688","0,00142586","0,016635",,
4590,9,"5,59437","1,00019","2,46312","0,955566","0,0296226","0,000955566","0,0138557",,
4600,9,"5,5925","1,00025","2,44044","0,948317","0,0336652","0,00142248","0,0165955",,
4610,9,"5,8417","1,00027","2,41273","0,960154","0,0230437","0,00288046","0,0139222",,
4620,8,"5,61531","1,00026","2,42696","0,955566","0,0238892","0,00191113","0,0186335",,
4630,8,"5,58394","1,00017","2,42429","0,958773","0,0239693","0,00143816","0,0158198",,
4640,8,"5,25859","1,00012","2,40451","0,958773","0,0244487","0,00239693","0,0143816",,
4650,8,"5,63112","1,00015","2,47737","0,953743","0,0267048","0,00143062","0,0181211",,
4660,8,"5,36543","1,00008","2,48717","0,948317","0,0303461","0,00284495","0,0184922",,
4670,8,"5,54723","1,0001","2,39986","0,957854","0,0229885","0,00239464","0,0167625",,
4680,10,"5,40977","1,00005","2,49384","0,957396","0,0196266","0,00239349","0,020584",,
4690,10,"5,65804","1,0001","2,44897","0,95511","0,0291309","0,00191022","0,0138491",,
4700,9,"5,13106","1,00001","2,47265","0,954198","0,0267176","0,0023855","0,0166985",,
4710,9,"5,08643","0,999929","2,38856","0,952381","0,0271429","0,00285714","0,017619",,
4720,12,"4,65538","0,999963","2,38004","0,954654","0,026253","0,00238663","0,0167064",,
4730,9,"4,04945","0,999885","2,39824","0,95648","0,0282162","0,00334768","0,011956",,
4740,8,"4,1347","0,999868","2,3985","0,953289","0,028122","0,0042898","0,0142993",,
4750,8,"4,17281","0,999743","2,39903","0,956938","0,0263158","0,00143541","0,015311",,
4760,7,"4,22321","0,999755","2,32176","0,957396","0,0239349","0,00287219","0,015797",,
4770,7,"4,12154","0,999695","2,38505","0,953743","0,0286123","0,00143062","0,0162136",,
4780,8,"4,21048","0,999678","2,40548","0,952381","0,0271429","0,00190476","0,0185714",,
4790,7,"4,23057","0,999636","2,35784","0,961538","0,0254808","0,00192308","0,0110577",,
4800,5,"4,4216","0,999718","2,3846","0,961076","0,0230658","0,00240269","0,0134551",,
4810,6,"4,31393","0,99973","2,3821","0,954198","0,0262405","0,00333969","0,0162214",,
4820,5,"3,86115","0,99961","2,40282","0,962464","0,0259865","0,00288739","0,00866218",,
4830,5,"4,20077","0,999636","2,41564","0,957396","0,025371","0,00191479","0,0153183",,
4840,5,"4,44415","0,999754","2,42365","0,957854","0,0244253","0,00239464","0,0153257",,
4850,5,"4,46911","0,999798","2,4295","0,953743","0,0276586","0,000476872","0,0181211",,
4860,8,"4,51115","0,999768","2,38395","0,961076","0,0206631","0,00336377","0,0148967",,
4870,5,"4,53645","0,999755","2,43147","0,951928","0,0304617","0,00237982","0,0152308",,
4880,5,"4,67759","0,999702","2,4528","0,952381","0,0266667","0,00333333","0,017619",,
4890,7,"4,37377","0,999656","2,42688","0,957396","0,0229775","0,00191479","0,0177118",,
4900,7,"4,2693","0,999655","2,40972","0,95648","0,0234338","0,00286944","0,0172166",,
4910,5,"4,61482","0,999762","2,42948","0,958773","0,0258869","0,00431448","0,0110259",,
4920,5,"4,61467","0,99984","2,40087","0,956023","0,0239006","0,00191205","0,0181644",,
4930,6,"4,48195","0,999831","2,47512","0,956938","0,0253589","0,00382775","0,0138756",,
4940,5,"4,22542","0,999735","2,41319","0,952835","0,0266794","0,00190567","0,0185803",,
4950,7,"4,13661","0,9997","2,41177","0,944733","0,0311762","0,00330657","0,0207841",,
4960,7,"4,00451","0,999662","2,40838","0,955566","0,0267559","0,00191113","0,0157668",,
4970,5,"3,92144","0,999722","2,43794","0,962001","0,023569","0,00481","0,00962001",,
4980,7,"3,99738","0,999757","2,37135","0,961076","0,0240269","0,000480538","0,0144161",,
4990,6,"4,0112","0,99987","2,40556","0,953289","0,0257388","0,00238322","0,0185891",,
5000,6,"3,97272","0,999821","2,42031","0,959233","0,0273381","0,00191847","0,0115108",,
5010,6,"4,09631","0,999838","2,39998","0,947418","0,0322122","0,00378967","0,0165798",,
5020,5,"3,9995","0,999839","2,42722","0,962927","0,0226288","0,00288878","0,0115551",,
5030,5,"3,96178","0,999773","2,43423","0,95057","0,0313688","0,00142586","0,016635",,
5040,6,"3,94678","0,99979","2,40013","0,959693","0,0263916","0,000959693","0,0129559",,
5050,5,"3,93316","0,999735","2,38954","0,957396","0,0287219","0,00335089","0,0105314",,
5060,4,"3,89786","0,999713","2,43007","0,954198","0,0276718","0,000954198","0,0171756",,
5070,5,"3,76597","0,999758","2,35646","0,966651","0,0183664","0,00289995","0,0120831",,
5080,5,"3,73914","0,999824","2,4467","0,961538","0,0225962","0,00144231","0,0144231",,
5090,5,"3,83119","0,999824","2,37859","0,963855","0,020241","0,000481928","0,0154217",,
5100,6,"3,81467","0,999783","2,44231","0,949668","0,0280152","0,00474834","0,0175689",,
5110,5,"3,68547","0,999805","2,45855","0,943841","0,0302029","0,00519113","0,0207645",,
5120,7,"3,74171","0,99984","2,37497","0,954654","0,0286396","0,0052506","0,0114558",,
5130,6,"3,76825","0,999876","2,44991","0,945626","0,0330969","0,00330969","0,0179669",,
5140,6,"3,59727","0,999874","2,36298","0,95511","0,0281757","0,00429799","0,0124164",,
5150,6,"3,54154","0,999872","2,38396","0,962001","0,023569","0,001443","0,012987",,
5160,6,"3,47895","0,999892","2,41722","0,949217","0,0303749","0,00142383","0,0189843",,
5170,6,"3,4067","0,99991","2,39184","0,951928","0,0314136","0,00285578","0,013803",,
5180,6,"3,48277","0,999916","2,38073","0,952835","0,0309671","0,000952835","0,0152454",,
5190,6,"3,76321","0,999926","2,46348","0,946074","0,0364238","0,0037843","0,0137181",,
5200,5,"3,61309","0,999962","2,41974","0,951928","0,0328415","0,00190386","0,013327",,
5210,5,"3,41842","0,999994","2,36146","0,956938","0,0282297","0,00287081","0,0119617",,
5220,6,"3,20777","0,999992","2,31056","0,959693","0,0259117","0,00143954","0,0129559",,
5230,7,"3,26659","1,00001","2,32374","0,966184","0,0183575","0,00193237","0,0135266",,
5240,6,"3,04886","1,00004","2,33653","0,957396","0,0224988","0,00382958","0,0162757",,
5250,6,"2,92845","1,00004","2,31311","0,961076","0,0269101","0,00192215","0,0100913",,
5260,8,"3,2361","1,00004","2,3383","0,962927","0,01974","0,00240732","0,0149254",,
5270,8,"3,49543","0,999997","2,31198","0,954198","0,0295802","0,0023855","0,0138359",,
5280,7,"3,73337","1,00001","2,35371","0,955566","0,0272336","0,00238892","0,0148113",,
5290,7,"3,54426","0,999969","2,29503","0,963855","0,0216867","0,000963855","0,013494",,
5300,7,"3,73003","0,999944","2,33362","0,957854","0,0268199","0,00191571","0,01341",,
5310,6,"3,69099","0,999968","2,31405","0,95648","0,0277379","0,00286944","0,0129125",,
5320,6,"3,67755","0,999956","2,33646","0,953743","0,0276586","0,0033381","0,0152599",,
5330,7,"3,79571","0,999929","2,31288","0,954198","0,0291031","0,0023855","0,014313",,
5340,6,"3,69988","0,9999","2,32822","0,959233","0,0215827","0,0028777","0,016307",,
5350,6,"3,61437","0,999874","2,35037","0,959233","0,0278177","0,0028777","0,0100719",,
5360,7,"3,44765","0,999901","2,31204","0,958313","0,0282702","0,000958313","0,0124581",,
5370,6,"3,38718","0,999846","2,29934","0,954198","0,0305344","0,0019084","0,0133588",,
5380,7,"3,55746","0,999722","2,33523","0,958313","0,0239578","0,00383325","0,0138955",,
5390,6,"3,44739","0,999648","2,33414","0,962001","0,022607","0,001924","0,013468",,
5400,7,"3,43222","0,999675","2,3505","0,952835","0,0266794","0,00381134","0,0166746",,
5410,5,"3,47704","0,999721","2,31736","0,955566","0,0243669","0,0028667","0,0172002",,
5420,6,"3,57487","0,999757","2,36048","0,951928","0,0276059","0,00380771","0,0166587",,
5430,5,"3,73355","0,999739","2,42587","0,944287","0,03305","0,00283286","0,01983",,
5440,6,"3,4798","0,999661","2,33294","0,95511","0,030086","0,000477555","0,0143266",,
5450,5,"3,12195","0,999607","2,33045","0,956023","0,0243786","0,00286807","0,0167304",,
5460,4,"3,22073","0,999702","2,50296","0,953743","0,0276586","0,000476872","0,0181211",,
5470,5,"3,33665","0,99978","2,35603","0,953743","0,0300429","0,00429185","0,0119218",,
5480,5,"3,34079","0,999805","2,29174","0,954654","0,0286396","0,00190931","0,0147971",,
5490,6,"3,22462","0,999852","2,34438","0,954198","0,0329198","0,0014313","0,0114504",,
5500,7,"3,34911","0,999856","2,34174","0,95511","0,034384","0,00095511","0,0095511",,
5510,6,"3,41647","0,999792","2,38435","0,958773","0,0220518","0,00383509","0,0153404",,
5520,6,"3,17739","0,999802","2,2422","0,965717","0,0255915","0,000965717","0,00772574",,
5530,6,"2,92662","0,99972","2,26131","0,953289","0,0305052","0,00238322","0,0138227",,
