Generation number	Allele number	Frequency	Activity
1030	-3	0	0.67834
1030	70	0.022011	0.637925
1030	104	0.0895448	0.681894
1030	134	0.088044	0.796675
1030	164	0.330165	0.856909
1030	179	0.470735	0.886103
1040	-3	0	0.6773
1040	70	0.0155078	0.633389
1040	104	0.058029	0.675914
1040	134	0.0885443	0.790379
1040	164	0.304652	0.85057
1040	179	0.531766	0.879378
1040	220	0.0010005	0.999036
1040	221	0.0010005	1
1050	-3	0	0.675874
1050	70	0.008004	0.632147
1050	104	0.072036	0.673372
1050	134	0.0835418	0.785741
1050	164	0.24062	0.844341
1050	179	0.592296	0.873825
1050	221	0.00350175	0.99501
1050	222	0.00050025	0.999078
1060	-3	0	0.672636
1060	70	0.0050025	0.627799
1060	104	0.086043	0.670556
1060	134	0.0775388	0.781301
1060	164	0.206603	0.838796
1060	179	0.624812	0.8672
1060	221	0.00050025	0.989889
1070	-3	0	0.668746
1070	70	0.00050025	0.622586
1070	104	0.0575288	0.666945
1070	134	0.103552	0.776648
1070	164	0.241121	0.832507
1070	179	0.597299	0.862676
1070	225	0.00050025	1
1080	-3	0	0.666559
1080	104	0.0545273	0.665389
1080	134	0.10005	0.772721
1080	164	0.171086	0.829127
1080	179	0.671336	0.855896
1080	226	0.00350175	0.995679
1090	-3	0	0.66426
1090	104	0.0590295	0.663116
1090	134	0.117559	0.76667
1090	164	0.194097	0.824101
1090	179	0.624812	0.849606
1090	226	0.00350175	0.990418
1090	229	0.00150075	0.999451
1100	-3	0	0.663411
1100	104	0.0435218	0.656384
1100	134	0.12006	0.760271
1100	164	0.222111	0.819635
1100	179	0.607804	0.844523
1100	226	0.0070035	0.985979
1110	-3	0	0.662641
1110	104	0.0475238	0.653205
1110	134	0.146073	0.752495
1110	164	0.209105	0.815055
1110	179	0.584292	0.838981
1110	226	0.012006	0.981453
1110	234	0.00150075	1
1120	-3	0	0.660225
1120	104	0.042021	0.649383
1120	134	0.134567	0.749124
1120	164	0.151076	0.809035
1120	179	0.662831	0.830075
1120	226	0.010005	0.977408
1130	-3	0	0.659729
1130	104	0.06003	0.645721
1130	134	0.122561	0.747415
1130	164	0.176088	0.80554
1130	179	0.63932	0.823234
1130	226	0.00150075	0.973703
1130	235	0.0010005	1
1140	-3	0	0.65644
1140	104	0.050025	0.642979
1140	134	0.12006	0.739943
1140	164	0.174087	0.799681
1140	179	0.654827	0.816784
1140	235	0.00150075	0.99517
1150	-3	0	0.652746
1150	104	0.0355178	0.639475
1150	134	0.151576	0.733758
1150	164	0.0815408	0.796021
1150	179	0.730865	0.807965
1150	239	0.0010005	1
1160	-3	0	0.650576
1160	104	0.0235118	0.634956
1160	134	0.11956	0.729414
1160	164	0.086043	0.79327
1160	179	0.767384	0.800656
1160	240	0.0030015	0.997509
1160	241	0.0010005	0.998519
1170	-3	0	0.649253
1170	104	0.0070035	0.634618
1170	134	0.136068	0.724648
1170	164	0.101551	0.790567
1170	179	0.754377	0.791591
1170	240	0.0010005	0.99271
1170	242	0.00050025	0.996953
1180	-3	0	0.645186
1180	104	0.00550275	0.633229
1180	134	0.109555	0.718998
1180	164	0.116058	0.786235
1180	179	0.762881	0.783066
1180	240	0.00650325	0.987543
1190	-3	0	0.642911
1190	104	0.02001	0.628486
1190	134	0.101551	0.71297
1190	164	0.0895448	0.781725
1190	179	0.76088	0.774306
1190	240	0.0285143	0.982509
1200	-3	0	0.641776
1200	104	0.006003	0.626067
1200	134	0.107554	0.707069
1200	164	0.131066	0.778202
1200	179	0.723862	0.768414
1200	240	0.0305153	0.977661
1200	248	0.00150075	0.99906
1210	-3	0	0.642817
1210	104	0.00650325	0.622425
1210	134	0.0955478	0.701676
1210	164	0.172586	0.773716
1210	179	0.702851	0.759085
1210	240	0.0230115	0.973277
1220	-3	0	0.639921
1220	104	0.00350175	0.623405
1220	134	0.0875438	0.699113
1220	164	0.147574	0.772041
1220	179	0.710855	0.750526
1220	240	0.050025	0.968129
1220	254	0.0010005	0.999523
1230	-3	0	0.637767
1230	104	0.00750375	0.621515
1230	134	0.112056	0.696441
1230	164	0.115058	0.768342
1230	179	0.710355	0.742336
1230	240	0.0555278	0.962706
1240	-3	0	0.638675
1240	104	0.0110055	0.618216
1240	134	0.0975488	0.690107
1240	164	0.149575	0.760673
1240	179	0.705853	0.733594
1240	240	0.0365183	0.95929
1250	-3	0	0.639205
1250	104	0.0115058	0.61541
1250	134	0.0795398	0.685702
1250	164	0.218609	0.757431
1250	179	0.646323	0.725322
1250	240	0.0390195	0.953824
1250	255	0.00350175	0.997238
1250	258	0.002001	0.998986
1260	-3	0	0.639221
1260	104	0.0245123	0.61048
1260	134	0.08004	0.681011
1260	164	0.228614	0.750915
1260	179	0.596298	0.717562
1260	240	0.056028	0.948576
1260	255	0.014007	0.992131
1260	259	0.00050025	0.996114
1260	262	0.00050025	1
1270	-3	0	0.638007
1270	104	0.0145073	0.603278
1270	134	0.0650325	0.675473
1270	164	0.231116	0.745248
1270	179	0.626313	0.711044
1270	240	0.0490245	0.9438
1270	255	0.0135068	0.987538
1270	264	0.0010005	0.999511
1280	-3	0	0.636149
1280	134	0.0330165	0.670396
1280	164	0.233617	0.740902
1280	179	0.62081	0.701776
1280	240	0.0655328	0.939562
1280	255	0.0365183	0.982566
1280	264	0.0110055	0.994269
1290	-3	0	0.634864
1290	134	0.0405203	0.665841
1290	164	0.224612	0.735865
1290	179	0.593797	0.693404
1290	240	0.090045	0.935047
1290	255	0.0330165	0.977001
1290	264	0.0185093	0.988938
1300	-3	0	0.633345
1300	134	0.0425213	0.661532
1300	164	0.253627	0.730761
1300	179	0.56028	0.689115
1300	240	0.10005	0.929813
1300	255	0.0345173	0.972034
1300	264	0.00950475	0.984032
1310	-3	0	0.6315
1310	134	0.038019	0.657721
1310	164	0.218609	0.723635
1310	179	0.542771	0.681695
1310	240	0.115558	0.925467
1310	255	0.0605303	0.967763
1310	264	0.0245123	0.979475
1310	268	0.00050025	0.998503
1320	-3	0	0.629076
1320	134	0.0225113	0.655263
1320	164	0.164082	0.718304
1320	179	0.545273	0.673471
1320	240	0.127064	0.918911
1320	255	0.0905453	0.962951
1320	264	0.0510255	0.975616
1330	-3	0	0.62733
1330	134	0.00450225	0.652961
1330	164	0.17909	0.714183
1330	179	0.514257	0.668501
1330	240	0.133067	0.914046
1330	255	0.150575	0.959821
1330	264	0.0170085	0.970524
1330	270	0.002001	0.996245
1340	-3	0	0.627317
1340	134	0.0070035	0.64955
1340	164	0.185593	0.710724
1340	179	0.445223	0.659763
1340	240	0.138569	0.909008
1340	255	0.196098	0.955815
1340	264	0.026013	0.96553
1340	270	0.00150075	0.991239
1340	272	0.00050025	0.997173
1350	-3	0	0.62693
1350	164	0.145073	0.706664
1350	179	0.465733	0.652147
1350	240	0.150575	0.904707
1350	255	0.17959	0.950354
1350	264	0.054027	0.962239
1350	275	0.00550275	0.995569
1360	-3	0	0.62558
1360	164	0.13957	0.701607
1360	179	0.391196	0.645534
1360	240	0.209105	0.898056
1360	255	0.202101	0.94507
1360	264	0.0490245	0.956183
1360	275	0.00950475	0.990446
1370	-3	0	0.628616
1370	164	0.111056	0.698059
1370	179	0.368684	0.640038
1370	240	0.2006	0.893849
1370	255	0.227114	0.941026
1370	264	0.0865433	0.951173
1370	275	0.002001	0.985574
1370	279	0.00450225	0.997579
1380	-3	0	0.626525
1380	164	0.12006	0.692299
1380	179	0.289145	0.631969
1380	240	0.191596	0.889132
1380	255	0.290145	0.936994
1380	264	0.088044	0.946308
1380	275	0.014007	0.98047
1380	279	0.00750375	0.992469
1390	-3	0	0.624506
1390	164	0.094047	0.685674
1390	179	0.292646	0.626229
1390	240	0.247124	0.886277
1390	255	0.262631	0.931444
1390	264	0.0810405	0.941596
1390	275	0.0195098	0.975984
1390	279	0.00250125	0.987336
1390	284	0.0010005	0.999496
1400	-3	0	0.62203
1400	164	0.0565283	0.681523
1400	179	0.258629	0.621681
1400	240	0.271136	0.880766
1400	255	0.288644	0.925824
1400	264	0.111056	0.935539
1400	275	0.0145073	0.97087
1410	-3	0	0.624073
1410	164	0.0355178	0.678419
1410	179	0.255128	0.616784
1410	240	0.241621	0.875886
1410	255	0.31916	0.92074
1410	264	0.145573	0.930887
1410	275	0.00350175	0.965711
1420	-3	0	0.626387
1420	164	0.0535268	0.673635
1420	179	0.234117	0.610779
1420	240	0.265633	0.870284
1420	255	0.284642	0.917413
1420	264	0.158579	0.927336
1420	275	0.004002	0.960687
1430	-3	0	0.627905
1430	164	0.0455228	0.670441
1430	179	0.244122	0.607584
1430	240	0.296148	0.864496
1430	255	0.263632	0.911379
1430	264	0.14057	0.922546
1430	275	0.008004	0.954561
1430	294	0.002001	0.999005
1430	295	0.00050025	0.998961
1440	-3	0	0.629391
1440	164	0.042021	0.666966
1440	179	0.17909	0.601781
1440	240	0.363682	0.858375
1440	255	0.266633	0.904349
1440	264	0.133567	0.916971
1440	275	0.0155078	0.94981
1450	-3	0	0.62953
1450	164	0.014007	0.665048
1450	179	0.149075	0.597596
1450	240	0.388694	0.853665
1450	255	0.290645	0.899415
1450	264	0.134567	0.911346
1450	275	0.0235118	0.945205
1460	-3	0	0.62717
1460	164	0.0155078	0.660536
1460	179	0.130565	0.595221
1460	240	0.376688	0.848395
1460	255	0.235618	0.893139
1460	264	0.218609	0.907848
1460	275	0.0195098	0.940083
1460	301	0.00250125	0.996905
1460	305	0.00150075	0.999529
1470	-3	0	0.625859
1470	164	0.00950475	0.658644
1470	179	0.0795398	0.591114
1470	240	0.437719	0.842361
1470	255	0.232116	0.887556
1470	264	0.21961	0.901761
1470	275	0.0110055	0.936125
1470	305	0.00850425	0.99461
1470	307	0.00250125	0.996399
1480	-3	0	0.624218
1480	164	0.0170085	0.656416
1480	179	0.0435218	0.587275
1480	240	0.431216	0.83814
1480	255	0.27964	0.883333
1480	264	0.212606	0.899136
1480	275	0.006003	0.931785
1480	305	0.0070035	0.989531
1480	307	0.00250125	0.991888
1480	309	0.0010005	0.999458
1490	-3	0	0.623125
1490	164	0.008004	0.653785
1490	179	0.0590295	0.584425
1490	240	0.446723	0.832746
1490	255	0.248624	0.877959
1490	264	0.227114	0.893126
1490	275	0.00250125	0.927719
1490	305	0.00850425	0.985213
1500	-3	0	0.621669
1500	164	0.0110055	0.650069
1500	179	0.0310155	0.579804
1500	240	0.513257	0.823991
