Generation number	Allele number	Frequency	Activity
790	0	0.012006	0.576219
790	23	0.0855428	0.649949
790	73	0.177089	0.796105
790	106	0.397199	0.885691
790	114	0.293647	0.903428
790	133	0.0345173	0.956506
800	0	0.0165083	0.572417
800	23	0.066033	0.647485
800	73	0.166083	0.794024
800	106	0.368184	0.880438
800	114	0.342171	0.899609
800	133	0.0410205	0.951414
810	0	0.00650325	0.568183
810	23	0.0725363	0.642579
810	73	0.196598	0.788235
810	106	0.350175	0.876449
810	114	0.335168	0.894735
810	133	0.0390195	0.947039
820	0	0.00150075	0.564805
820	23	0.0695348	0.636575
820	73	0.196598	0.782624
820	106	0.257129	0.870814
820	114	0.425713	0.888356
820	133	0.048024	0.941353
820	151	0.00150075	0.998426
830	23	0.0725363	0.633611
830	73	0.194597	0.777771
830	106	0.255628	0.866814
830	114	0.425713	0.885281
830	133	0.052026	0.935357
840	23	0.0565283	0.62978
840	73	0.175088	0.772714
840	106	0.282141	0.861333
840	114	0.437219	0.879247
840	133	0.0445223	0.929926
840	155	0.0050025	0.997964
850	23	0.0630315	0.623549
850	73	0.163082	0.767744
850	106	0.294147	0.85687
850	114	0.398699	0.873109
850	133	0.0705353	0.922887
850	155	0.0110055	0.99348
860	23	0.0535268	0.619386
860	73	0.12006	0.76376
860	106	0.29965	0.851576
860	114	0.458229	0.868358
860	133	0.0570285	0.918226
860	155	0.0070035	0.988629
860	159	0.00050025	0.995739
860	160	0.00450225	0.997925
870	23	0.0285143	0.617915
870	73	0.0945473	0.759565
870	106	0.348174	0.843943
870	114	0.452226	0.863275
870	133	0.0690345	0.91267
870	155	0.002001	0.984004
870	160	0.006003	0.99266
880	23	0.0275138	0.612795
880	73	0.0570285	0.754744
880	106	0.334167	0.838789
880	114	0.514257	0.854493
880	133	0.0570285	0.908245
880	160	0.0105053	0.987611
890	23	0.0430215	0.611092
890	73	0.016008	0.750754
890	106	0.33917	0.836231
890	114	0.521761	0.847928
890	133	0.08004	0.904429
890	160	0.00050025	0.98304
900	23	0.030015	0.608394
900	73	0.00550275	0.744872
900	106	0.317659	0.829685
900	114	0.53927	0.840561
900	133	0.107054	0.899896
900	163	0.0010005	0.996389
910	23	0.018009	0.606884
910	73	0.002001	0.739525
910	106	0.354677	0.823084
910	114	0.516258	0.836226
910	133	0.109555	0.895751
920	23	0.032016	0.604035
920	73	0.0050025	0.736316
920	106	0.404202	0.816976
920	114	0.442221	0.828351
920	133	0.114057	0.891473
920	167	0.0030015	0.996904
930	23	0.0295148	0.602059
930	106	0.506753	0.811867
930	114	0.35918	0.822346
930	133	0.098049	0.886626
930	167	0.0070035	0.992163
940	23	0.0415208	0.59922
940	106	0.505753	0.80587
940	114	0.334167	0.81607
940	133	0.107054	0.88188
940	167	0.008004	0.986971
940	171	0.004002	0.997954
950	23	0.0290145	0.596229
950	106	0.465733	0.799876
950	114	0.363182	0.809961
950	133	0.134067	0.876017
950	167	0.00850425	0.982314
960	23	0.0170085	0.592095
960	106	0.530265	0.7911
960	114	0.289145	0.804976
960	133	0.157579	0.868171
960	167	0.00550275	0.97776
960	174	0.00050025	0.999015
960	175	0.00050025	1
970	23	0.0115058	0.589206
970	106	0.469235	0.784637
970	114	0.350675	0.799406
970	133	0.169085	0.863784
980	23	0.0030015	0.58602
980	106	0.418209	0.777958
980	114	0.366683	0.792298
980	133	0.207104	0.859399
980	177	0.004002	0.996268
980	180	0.00150075	0.998965
990	106	0.369685	0.776484
990	114	0.397699	0.78826
990	133	0.207604	0.856455
990	177	0.0210105	0.991074
990	180	0.00150075	0.994031
990	182	0.0030015	0.997965
1000	106	0.382191	0.770723
1000	114	0.355678	0.783236
1000	133	0.227614	0.850073
1000	177	0.0185093	0.986781
1000	182	0.0165083	0.99307
1010	106	0.383692	0.76624
1010	114	0.398199	0.775779
1010	133	0.193597	0.845918
1010	177	0.010005	0.982188
1010	182	0.0150075	0.987896
1020	106	0.374687	0.7592
1020	114	0.328664	0.77044
1020	133	0.256628	0.838038
1020	177	0.0190095	0.977134
1020	182	0.0215108	0.98255
1030	106	0.349675	0.753605
1030	114	0.315658	0.765979
1030	133	0.261631	0.82996
1030	177	0.02001	0.971642
1030	182	0.046023	0.976011
1030	188	0.0030015	0.995441
1030	189	0.00450225	0.995343
1040	106	0.365183	0.745919
1040	114	0.25963	0.760282
1040	133	0.27914	0.824933
1040	177	0.0250125	0.966419
1040	182	0.0575288	0.970815
1040	188	0.004002	0.990095
1040	189	0.00850425	0.990693
1040	195	0.0010005	1
1040	198	0.00050025	1
1050	106	0.38069	0.74004
1050	114	0.302151	0.753748
1050	133	0.221111	0.819797
1050	177	0.014007	0.96099
1050	182	0.0615308	0.965881
1050	188	0.00350175	0.985238
1050	189	0.0175088	0.985713
1060	106	0.409705	0.734785
1060	114	0.237119	0.751101
1060	133	0.252626	0.81432
1060	177	0.00650325	0.956868
1060	182	0.0690345	0.961125
1060	189	0.024012	0.98118
1060	204	0.0010005	0.995609
1060	206	0.00050025	1
1070	106	0.347674	0.727523
1070	114	0.282141	0.745008
1070	133	0.262131	0.810664
1070	177	0.018009	0.9518
1070	182	0.0785393	0.957484
1070	189	0.012006	0.976988
1080	106	0.312156	0.72235
1080	114	0.244122	0.741181
1080	133	0.284642	0.803478
1080	177	0.0250125	0.945958
1080	182	0.115058	0.952292
1080	189	0.0195098	0.973123
1090	106	0.217609	0.716921
1090	114	0.278139	0.736236
1090	133	0.314157	0.79722
1090	177	0.0165083	0.940305
1090	182	0.136068	0.947451
1090	189	0.038019	0.967667
1100	106	0.185093	0.709859
1100	114	0.285143	0.73091
1100	133	0.243622	0.791575
1100	177	0.0290145	0.937698
1100	182	0.21911	0.941405
1100	189	0.0385193	0.96341
1110	106	0.167084	0.704982
1110	114	0.274137	0.728355
1110	133	0.2001	0.786749
1110	177	0.0170085	0.931733
1110	182	0.29965	0.937134
1110	189	0.0425213	0.958615
1120	106	0.185593	0.698899
1120	114	0.238619	0.723346
1120	133	0.168084	0.780361
1120	177	0.0145073	0.927071
1120	182	0.349175	0.930605
1120	189	0.0445223	0.955239
1130	106	0.186593	0.692515
1130	114	0.217609	0.717118
1130	133	0.188094	0.7731
1130	177	0.0135068	0.922612
1130	182	0.332666	0.924515
1130	189	0.0615308	0.950354
1130	215	0.00050025	0.996964
